side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3354,1.3352,-0.00019999999999997797,-2.0,-0.014976785981726673,neutral→bull,25,1,2,bear→neutral
SHORT,1.3352,1.3355,-0.00029999999999996696,-3.0,-0.022468544038343842,neutral→bear,16,3,1,bull→neutral
LONG,1.3355,1.3352,-0.00029999999999996696,-3.0,-0.02246349681766881,neutral→bull,14,1,3,bear→neutral
SHORT,1.3352,1.3352,0.0,0.0,0.0,neutral→bear,31,2,3,bull→neutral
LONG,1.3352,1.336,0.0008000000000001339,8.0,0.05991611743560021,neutral→bull,12,13,4,bear→neutral
SHORT,1.336,1.336,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.336,1.3363,0.00029999999999996696,3.0,0.022455089820356808,neutral→bull,11,7,4,bear→neutral
SHORT,1.3363,1.3365,-0.00019999999999997797,-2.0,-0.014966699094513057,neutral→bear,10,4,3,bull→neutral
LONG,1.3365,1.3368,0.00029999999999996696,3.0,0.022446689113353308,neutral→bull,26,6,1,bear→neutral
SHORT,1.3368,1.3366,0.00019999999999997797,2.0,0.014961101137042038,neutral→bear,16,6,7,bull→neutral
LONG,1.3366,1.3366,0.0,0.0,0.0,neutral→bull,11,2,1,bear→neutral
SHORT,1.3366,1.3369,-0.00029999999999996696,-3.0,-0.02244500972616841,neutral→bear,13,3,1,bull→neutral
LONG,1.3369,1.3373,0.00039999999999995595,4.0,0.02991996409603979,neutral→bull,10,7,2,bear→neutral
SHORT,1.3373,1.3371,0.00019999999999997797,2.0,0.014955507365585732,neutral→bear,12,1,4,bull→neutral
LONG,1.3371,1.3373,0.00019999999999997797,2.0,0.014957744372147034,neutral→bull,24,4,1,bear→neutral
SHORT,1.3373,1.3365,0.0007999999999999119,8.0,0.05982202946234293,neutral→bear,24,5,15,bull→neutral
LONG,1.3365,1.3367,0.00019999999999997797,2.0,0.014964459408902205,neutral→bull,49,5,2,bear→neutral
SHORT,1.3367,1.3369,-0.00019999999999997797,-2.0,-0.014962220393504748,neutral→bear,21,2,1,bull→neutral
LONG,1.3369,1.3371,0.00019999999999997797,2.0,0.014959982048019895,neutral→bull,24,6,3,bear→neutral
SHORT,1.3371,1.337,9.999999999998899e-05,1.0,0.007478872186073517,neutral→bear,11,2,5,bull→neutral
LONG,1.337,1.3369,-9.999999999998899e-05,-1.0,-0.007479431563200373,neutral→bull,10,4,3,bear→neutral
SHORT,1.3369,1.3369,0.0,0.0,0.0,neutral→bear,11,1,2,bull→neutral
LONG,1.3369,1.3369,0.0,0.0,0.0,neutral→bull,22,2,1,bear→neutral
SHORT,1.3369,1.3372,-0.00029999999999996696,-3.0,-0.022439973072029842,neutral→bear,25,2,2,bull→neutral
LONG,1.3372,1.3369,-0.00029999999999996696,-3.0,-0.02243493867783181,neutral→bull,23,1,3,bear→neutral
SHORT,1.3369,1.3356,0.0013000000000000789,13.0,0.09723988331214593,neutral→bear,18,3,15,bull→neutral
LONG,1.3356,1.3355,-9.999999999998899e-05,-1.0,-0.007487271638214211,neutral→bull,22,2,2,bear→neutral
SHORT,1.3355,1.3353,0.00019999999999997797,2.0,0.01497566454511254,neutral→bear,10,4,9,bull→neutral
LONG,1.3353,1.3353,0.0,0.0,0.0,neutral→bull,11,2,1,bear→neutral
SHORT,1.3353,1.3355,-0.00019999999999997797,-2.0,-0.014977907586308544,neutral→bear,12,4,4,bull→neutral
LONG,1.3355,1.3353,-0.00019999999999997797,-2.0,-0.01497566454511254,neutral→bull,28,1,2,bear→neutral
SHORT,1.3353,1.3351,0.00019999999999997797,2.0,0.014977907586308544,neutral→bear,20,2,4,bull→neutral
LONG,1.3351,1.3351,0.0,0.0,0.0,neutral→bull,12,2,1,bear→neutral
SHORT,1.3351,1.3346,0.0004999999999999449,5.0,0.03745037824881619,neutral→bear,10,2,8,bull→neutral
LONG,1.3346,1.335,0.00039999999999995595,4.0,0.02997152704929986,neutral→bull,8,5,1,force
