side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3455,1.3452,0.00029999999999996696,3.0,0.022296544035672015,neutral→bear,20,1,5,bull→neutral
LONG,1.3452,1.3449,-0.00029999999999996696,-3.0,-0.022301516503119758,neutral→bull,17,1,3,bear→neutral
SHORT,1.3449,1.3451,-0.00019999999999997797,-2.0,-0.014870994125955684,neutral→bear,33,3,1,bull→neutral
LONG,1.3451,1.3457,0.0005999999999999339,6.0,0.04460634897033187,neutral→bull,19,17,6,bear→neutral
SHORT,1.3457,1.3457,0.0,0.0,0.0,neutral→bear,25,2,3,bull→neutral
LONG,1.3457,1.3457,0.0,0.0,0.0,neutral→bull,15,2,1,bear→neutral
SHORT,1.3457,1.3455,0.00019999999999997797,2.0,0.01486215352604429,neutral→bear,26,2,3,bull→neutral
LONG,1.3455,1.3456,9.999999999998899e-05,1.0,0.007432181345224005,neutral→bull,10,6,3,bear→neutral
SHORT,1.3456,1.3456,0.0,0.0,0.0,neutral→bear,27,4,3,bull→neutral
LONG,1.3456,1.3456,0.0,0.0,0.0,neutral→bull,56,3,2,bear→neutral
SHORT,1.3456,1.3451,0.0004999999999999449,5.0,0.03715814506539424,neutral→bear,17,1,7,bull→neutral
LONG,1.3451,1.3465,0.0014000000000000679,14.0,0.10408148093079087,neutral→bull,17,17,2,bear→neutral
SHORT,1.3465,1.3465,0.0,0.0,0.0,neutral→bear,29,1,2,bull→neutral
LONG,1.3465,1.3464,-9.999999999998899e-05,-1.0,-0.007426661715558038,neutral→bull,11,4,4,bear→neutral
SHORT,1.3464,1.3464,0.0,0.0,0.0,neutral→bear,13,2,3,bull→neutral
LONG,1.3464,1.3464,0.0,0.0,0.0,neutral→bull,10,2,1,bear→neutral
SHORT,1.3464,1.3465,-9.999999999998899e-05,-1.0,-0.0074272133095654325,neutral→bear,13,3,3,bull→neutral
LONG,1.3465,1.3476,0.0010999999999998789,11.0,0.08169327887113842,neutral→bull,11,13,1,bear→neutral
SHORT,1.3476,1.3465,0.0010999999999998789,11.0,0.08162659542890166,neutral→bear,13,1,13,bull→neutral
LONG,1.3465,1.3466,9.999999999998899e-05,1.0,0.007426661715558038,neutral→bull,23,4,2,bear→neutral
SHORT,1.3466,1.3467,-9.999999999998899e-05,-1.0,-0.007426110203474602,neutral→bear,10,5,6,bull→neutral
LONG,1.3467,1.3476,0.0008999999999999009,9.0,0.06683002895967186,neutral→bull,21,11,1,bear→neutral
SHORT,1.3476,1.3472,0.00039999999999995595,4.0,0.029682398337782426,neutral→bear,29,3,7,bull→neutral
LONG,1.3472,1.3474,0.00019999999999997797,2.0,0.014845605700710956,neutral→bull,14,4,1,bear→neutral
SHORT,1.3474,1.3459,0.0014999999999998348,15.0,0.111325515808211,neutral→bear,18,2,18,bull→neutral
LONG,1.3459,1.3457,-0.00020000000000020002,-2.0,-0.014859945018218293,neutral→bull,16,1,2,bear→neutral
SHORT,1.3457,1.3457,0.0,0.0,0.0,neutral→bear,21,1,2,bull→neutral
LONG,1.3457,1.3464,0.000700000000000145,7.0,0.05201753734117151,neutral→bull,0,7,1,force
