side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3387,1.3379,0.0007999999999999119,8.0,0.05975946814072697,neutral→bear,207,2,4,bull→neutral
LONG,1.3379,1.3377,-0.00020000000000020002,-2.0,-0.014948800358786157,neutral→bull,30,10,1,bear→neutral
SHORT,1.3377,1.3376,9.999999999998899e-05,1.0,0.00747551767959849,neutral→bear,117,2,1,bull→neutral
LONG,1.3376,1.3377,9.999999999998899e-05,1.0,0.0074760765550231,neutral→bull,61,15,3,bear→neutral
SHORT,1.3377,1.3376,9.999999999998899e-05,1.0,0.00747551767959849,neutral→bear,83,2,2,bull→neutral
LONG,1.3376,1.3378,0.00020000000000020002,2.0,0.0149521531100628,neutral→bull,35,8,4,bear→neutral
SHORT,1.3378,1.3373,0.000500000000000167,5.0,0.03737479443864307,neutral→bear,20,5,6,bull→neutral
LONG,1.3373,1.3384,0.001100000000000101,11.0,0.08225529051073813,neutral→bull,21,15,6,bear→neutral
SHORT,1.3384,1.3378,0.0005999999999999339,6.0,0.044829647340102655,neutral→bear,28,2,8,bull→neutral
LONG,1.3378,1.3377,-0.00010000000000021103,-1.0,-0.007474958887741892,neutral→bull,80,7,5,bear→neutral
SHORT,1.3377,1.3376,9.999999999998899e-05,1.0,0.00747551767959849,neutral→bear,13,5,3,bull→neutral
LONG,1.3376,1.3376,0.0,0.0,0.0,neutral→bull,33,3,2,bear→neutral
SHORT,1.3376,1.3379,-0.000300000000000189,-3.0,-0.022428229665085904,neutral→bear,21,3,3,bull→neutral
LONG,1.3379,1.3382,0.00029999999999996696,3.0,0.02242320053815434,neutral→bull,39,4,0,force
