side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3343,1.3343,0.0,0.0,0.0,neutral→bull,14,7,3,bear→neutral
SHORT,1.3343,1.3342,9.999999999998899e-05,1.0,0.007494566439330659,neutral→bear,15,3,6,bull→neutral
LONG,1.3342,1.3346,0.00039999999999995595,4.0,0.029980512666763298,neutral→bull,44,6,1,bear→neutral
SHORT,1.3346,1.3346,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.3346,1.3343,-0.00029999999999996696,-3.0,-0.022478645286974897,neutral→bull,14,1,2,bear→neutral
SHORT,1.3343,1.3342,9.999999999998899e-05,1.0,0.007494566439330659,neutral→bear,40,2,1,bull→neutral
LONG,1.3342,1.3342,0.0,0.0,0.0,neutral→bull,28,10,3,bear→neutral
SHORT,1.3342,1.3342,0.0,0.0,0.0,neutral→bear,16,1,2,bull→neutral
LONG,1.3342,1.3345,0.00029999999999996696,3.0,0.022485384500072474,neutral→bull,13,6,2,bear→neutral
SHORT,1.3345,1.3348,-0.00029999999999996696,-3.0,-0.02248032971149996,neutral→bear,15,2,1,bull→neutral
LONG,1.3348,1.3345,-0.00029999999999996696,-3.0,-0.02247527719508293,neutral→bull,10,1,3,bear→neutral
SHORT,1.3345,1.3347,-0.00019999999999997797,-2.0,-0.014986886474333307,neutral→bear,43,1,2,bull→neutral
LONG,1.3347,1.3345,-0.00019999999999997797,-2.0,-0.01498464074323653,neutral→bull,45,1,3,bear→neutral
SHORT,1.3345,1.3345,0.0,0.0,0.0,neutral→bear,15,2,1,bull→neutral
LONG,1.3345,1.3347,0.00019999999999997797,2.0,0.014986886474333307,neutral→bull,10,4,1,bear→neutral
SHORT,1.3347,1.3348,-9.999999999998899e-05,-1.0,-0.007492320371618265,neutral→bear,16,2,1,bull→neutral
LONG,1.3348,1.3342,-0.0005999999999999339,-6.0,-0.04495055439016586,neutral→bull,15,3,4,bear→neutral
SHORT,1.3342,1.3345,-0.00029999999999996696,-3.0,-0.022485384500072474,neutral→bear,12,3,2,bull→neutral
LONG,1.3345,1.3349,0.00039999999999995595,4.0,0.029973772948666613,neutral→bull,14,6,2,bear→neutral
SHORT,1.3349,1.3347,0.00019999999999997797,2.0,0.014982395685068393,neutral→bear,15,5,6,bull→neutral
LONG,1.3347,1.3344,-0.00029999999999996696,-3.0,-0.022476961114854796,neutral→bull,20,1,3,bear→neutral
SHORT,1.3344,1.3345,-9.999999999998899e-05,-1.0,-0.007494004796162244,neutral→bear,10,2,1,bull→neutral
LONG,1.3345,1.3346,9.999999999998899e-05,1.0,0.007493443237166653,neutral→bull,10,3,1,bear→neutral
SHORT,1.3346,1.3347,-9.999999999998899e-05,-1.0,-0.007492881762324965,neutral→bear,12,1,2,bull→neutral
LONG,1.3347,1.3348,9.999999999998899e-05,1.0,0.007492320371618265,neutral→bull,11,5,2,bear→neutral
SHORT,1.3348,1.3348,0.0,0.0,0.0,neutral→bear,12,1,2,bull→neutral
LONG,1.3348,1.3346,-0.00019999999999997797,-2.0,-0.014983518130055287,neutral→bull,16,4,2,bear→neutral
SHORT,1.3346,1.3348,-0.00019999999999997797,-2.0,-0.01498576352464993,neutral→bear,12,2,4,bull→neutral
LONG,1.3348,1.335,0.00019999999999997797,2.0,0.014983518130055287,neutral→bull,11,5,3,bear→neutral
SHORT,1.335,1.3334,0.0016000000000000458,16.0,0.11985018726592103,neutral→bear,26,2,18,bull→neutral
LONG,1.3334,1.3333,-9.999999999998899e-05,-1.0,-0.007499625018748237,neutral→bull,10,3,3,bear→neutral
SHORT,1.3333,1.3334,-9.999999999998899e-05,-1.0,-0.007500187504686792,neutral→bear,22,1,2,bull→neutral
LONG,1.3334,1.3335,9.999999999998899e-05,1.0,0.007499625018748237,neutral→bull,12,4,1,bear→neutral
SHORT,1.3335,1.3339,-0.000400000000000178,-4.0,-0.029996250468704765,neutral→bear,12,4,1,bull→neutral
LONG,1.3339,1.3343,0.00039999999999995595,4.0,0.029987255416444702,neutral→bull,13,9,3,bear→neutral
SHORT,1.3343,1.3333,0.001000000000000112,10.0,0.07494566439332323,neutral→bear,31,3,13,bull→neutral
LONG,1.3333,1.3334,9.999999999998899e-05,1.0,0.007500187504686792,neutral→bull,17,7,4,bear→neutral
SHORT,1.3334,1.3336,-0.00019999999999997797,-2.0,-0.014999250037496473,neutral→bear,20,2,1,bull→neutral
LONG,1.3336,1.3335,-9.999999999998899e-05,-1.0,-0.007498500299939187,neutral→bull,22,3,2,bear→neutral
SHORT,1.3335,1.3329,0.0005999999999999339,6.0,0.04499437570303217,neutral→bear,12,1,7,force
