side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
SHORT,1.3367,1.3364,0.00029999999999996696,3.0,0.022443330590257122,neutral→bear,41,2,3,bull→neutral
LONG,1.3364,1.3355,-0.0009000000000001229,-9.0,-0.06734510625562129,neutral→bull,17,26,1,bear→neutral
SHORT,1.3355,1.3351,0.00039999999999995595,4.0,0.02995132909022508,neutral→bear,126,2,1,bull→neutral
LONG,1.3351,1.3359,0.0008000000000001339,8.0,0.059920605198122534,neutral→bull,25,34,3,bear→neutral
SHORT,1.3359,1.3359,0.0,0.0,0.0,neutral→bear,56,2,1,bull→neutral
LONG,1.3359,1.3367,0.0007999999999999119,8.0,0.05988472191031603,neutral→bull,12,10,2,bear→neutral
SHORT,1.3367,1.3368,-9.999999999998899e-05,-1.0,-0.007481110196752374,neutral→bear,10,3,4,bull→neutral
LONG,1.3368,1.3376,0.0007999999999999119,8.0,0.059844404548168154,neutral→bull,11,12,4,bear→neutral
SHORT,1.3376,1.3379,-0.000300000000000189,-3.0,-0.022428229665085904,neutral→bear,10,4,2,bull→neutral
LONG,1.3379,1.3379,0.0,0.0,0.0,neutral→bull,11,2,1,bear→neutral
SHORT,1.3379,1.337,0.0009000000000001229,9.0,0.06726960161447962,neutral→bear,11,3,11,bull→neutral
LONG,1.337,1.3374,0.00039999999999995595,4.0,0.029917726252801494,neutral→bull,13,6,1,bear→neutral
SHORT,1.3374,1.3374,0.0,0.0,0.0,neutral→bear,13,1,2,bull→neutral
LONG,1.3374,1.3371,-0.00029999999999996696,-3.0,-0.02243158366980462,neutral→bull,12,1,3,bear→neutral
SHORT,1.3371,1.3371,0.0,0.0,0.0,neutral→bear,13,2,2,bull→neutral
LONG,1.3371,1.3369,-0.00019999999999997797,-2.0,-0.014957744372147034,neutral→bull,18,1,2,bear→neutral
SHORT,1.3369,1.3369,0.0,0.0,0.0,neutral→bear,40,1,2,bull→neutral
LONG,1.3369,1.3371,0.00019999999999997797,2.0,0.014959982048019895,neutral→bull,18,4,1,bear→neutral
SHORT,1.3371,1.3362,0.0008999999999999009,9.0,0.06730984967466165,neutral→bear,14,0,10,force
