side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3377,1.3375,-0.00019999999999997797,-2.0,-0.01495103535919698,neutral→bull,12,7,1,bear→neutral
SHORT,1.3375,1.3372,0.00029999999999996696,3.0,0.022429906542053606,neutral→bear,13,1,6,bull→neutral
LONG,1.3372,1.3371,-9.999999999998899e-05,-1.0,-0.007478312892610603,neutral→bull,12,3,3,bear→neutral
SHORT,1.3371,1.3363,0.0007999999999999119,8.0,0.059830977488588136,neutral→bear,13,3,4,bull→neutral
LONG,1.3363,1.3356,-0.000700000000000145,-7.0,-0.05238344683081231,neutral→bull,14,20,2,bear→neutral
SHORT,1.3356,1.3356,0.0,0.0,0.0,neutral→bear,28,4,1,bull→neutral
LONG,1.3356,1.336,0.000400000000000178,4.0,0.029949086552873466,neutral→bull,10,10,1,bear→neutral
SHORT,1.336,1.3355,0.000500000000000167,5.0,0.0374251497006113,neutral→bear,84,3,2,bull→neutral
LONG,1.3355,1.3354,-9.999999999998899e-05,-1.0,-0.00748783227255627,neutral→bull,16,2,1,bear→neutral
SHORT,1.3354,1.3345,0.0008999999999999009,9.0,0.06739553691777003,neutral→bear,223,3,1,bull→neutral
LONG,1.3345,1.3333,-0.0012000000000000899,-12.0,-0.08992131884601648,neutral→bull,29,50,0,force
