side,entry,exit,pnl,pnl_pips,pnl_pct,entry_transition,nn_count,bull_pairs,bear_pairs,close_reason
LONG,1.3412,1.3408,-0.00039999999999995595,-4.0,-0.02982403817476558,neutral→bull,19,4,1,bear→neutral
SHORT,1.3408,1.3393,0.0015000000000000568,15.0,0.11187350835322618,neutral→bear,14,3,8,bull→neutral
LONG,1.3393,1.3391,-0.00019999999999997797,-2.0,-0.014933174046141863,neutral→bull,122,10,2,bear→neutral
SHORT,1.3391,1.3392,-9.999999999998899e-05,-1.0,-0.00746770218803592,neutral→bear,11,2,2,bull→neutral
LONG,1.3392,1.3394,0.00019999999999997797,2.0,0.014934289127835872,neutral→bull,26,8,2,bear→neutral
SHORT,1.3394,1.339,0.00039999999999995595,4.0,0.02986411826190503,neutral→bear,17,1,2,bull→neutral
LONG,1.339,1.339,0.0,0.0,0.0,neutral→bull,36,2,1,bear→neutral
SHORT,1.339,1.3393,-0.00029999999999996696,-3.0,-0.022404779686330617,neutral→bear,46,5,1,bull→neutral
LONG,1.3393,1.3399,0.000600000000000156,6.0,0.04479952213844217,neutral→bull,24,11,2,bear→neutral
SHORT,1.3399,1.34,-9.999999999998899e-05,-1.0,-0.007463243525635419,neutral→bear,12,2,2,bull→neutral
LONG,1.34,1.3399,-9.999999999998899e-05,-1.0,-0.007462686567163357,neutral→bull,61,3,3,bear→neutral
SHORT,1.3399,1.3385,0.0014000000000000679,14.0,0.10448540935891243,neutral→bear,11,7,17,bull→neutral
LONG,1.3385,1.3369,-0.0016000000000000458,-16.0,-0.11953679491968963,neutral→bull,8,23,1,force
