side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,1.5097,1.5103,0.0005999999999999339,0.03974299529707451,neutral→bull,6,bear→neutral
SHORT,1.5103,1.5101,0.00019999999999997797,0.013242402171752498,neutral→bear,9,bull→neutral
LONG,1.5101,1.5103,0.00019999999999997797,0.013244156016156413,neutral→bull,10,bear→neutral
SHORT,1.5103,1.5098,0.0004999999999999449,0.03310600542938125,neutral→bear,18,bull→neutral
LONG,1.5098,1.5095,-0.00029999999999996696,-0.01987018148098867,neutral→bull,1,bear→neutral
SHORT,1.5095,1.509,0.000500000000000167,0.033123550844661606,neutral→bear,9,bull→neutral
LONG,1.509,1.5095,0.000500000000000167,0.03313452617628675,neutral→bull,14,bear→neutral
SHORT,1.5095,1.5081,0.0014000000000000679,0.09274594236502602,neutral→bear,11,bull→neutral
LONG,1.5081,1.5082,9.999999999998899e-05,0.0066308600225441945,neutral→bull,6,bear→neutral
SHORT,1.5082,1.5098,-0.0016000000000000458,-0.106086725898425,neutral→bear,3,bull→neutral
LONG,1.5098,1.5099,9.999999999998899e-05,0.006623393826996224,neutral→bull,35,bear→neutral
SHORT,1.5099,1.5096,0.00029999999999996696,0.01986886548777846,neutral→bear,24,bull→neutral
LONG,1.5096,1.5093,-0.00029999999999996696,-0.01987281399045886,neutral→bull,13,bear→neutral
SHORT,1.5093,1.5092,9.999999999998899e-05,0.006625588020936129,neutral→bear,13,bull→neutral
LONG,1.5092,1.5088,-0.000400000000000178,-0.02650410813677299,neutral→bull,16,bear→neutral
SHORT,1.5088,1.5087,9.999999999998899e-05,0.006627783669140309,neutral→bear,7,bull→neutral
LONG,1.5087,1.5104,0.0017000000000000348,0.11267979054815636,neutral→bull,0,bear→neutral
SHORT,1.5104,1.5113,-0.0009000000000001229,-0.059586864406787794,neutral→bear,1,bull→neutral
LONG,1.5113,1.5118,0.0004999999999999449,0.03308409978164129,neutral→bull,10,bear→neutral
SHORT,1.5118,1.5114,0.00039999999999995595,0.026458526260084398,neutral→bear,0,bull→neutral
LONG,1.5114,1.5115,9.999999999998899e-05,0.006616382162232962,neutral→bull,24,bear→neutral
SHORT,1.5115,1.5114,9.999999999998899e-05,0.0066159444260660925,neutral→bear,16,bull→neutral
LONG,1.5114,1.5136,0.0021999999999999797,0.14556040756913985,neutral→bull,1,force
