side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.4858,1.485,0.0007999999999999119,0.0538430475164835,neutral→bear,9,bull→neutral
LONG,1.485,1.4849,-9.999999999998899e-05,-0.006734006734005992,neutral→bull,0,bear→neutral
SHORT,1.4849,1.4846,0.000300000000000189,0.0202033806990497,neutral→bear,13,bull→neutral
LONG,1.4846,1.4843,-0.00029999999999996696,-0.020207463289772798,neutral→bull,19,bear→neutral
SHORT,1.4843,1.4842,9.999999999998899e-05,0.006737182510273462,neutral→bear,12,bull→neutral
LONG,1.4842,1.4815,-0.0026999999999999247,-0.18191618380271693,neutral→bull,32,bear→neutral
SHORT,1.4815,1.4813,0.00019999999999997797,0.013499831252107863,neutral→bear,8,bull→neutral
LONG,1.4813,1.4821,0.0007999999999999119,0.05400661581043083,neutral→bull,12,bear→neutral
SHORT,1.4821,1.482,9.999999999998899e-05,0.006747183051075433,neutral→bear,11,bull→neutral
LONG,1.482,1.4825,0.0004999999999999449,0.03373819163292476,neutral→bull,6,bear→neutral
SHORT,1.4825,1.4817,0.0007999999999999119,0.05396290050589625,neutral→bear,14,bull→neutral
LONG,1.4817,1.4825,0.0007999999999999119,0.053992036174658295,neutral→bull,7,bear→neutral
SHORT,1.4825,1.4822,0.00029999999999996696,0.020236087689711094,neutral→bear,14,bull→neutral
LONG,1.4822,1.4823,9.999999999998899e-05,0.006746727836998312,neutral→bull,10,bear→neutral
SHORT,1.4823,1.4806,0.0017000000000000348,0.11468663563381468,neutral→bear,16,bull→neutral
LONG,1.4806,1.4811,0.000500000000000167,0.033770093205468525,neutral→bull,13,bear→neutral
SHORT,1.4811,1.481,9.999999999998899e-05,0.0067517385726817225,neutral→bear,11,bull→neutral
LONG,1.481,1.4804,-0.000600000000000156,-0.04051316677921377,neutral→bull,13,bear→neutral
SHORT,1.4804,1.4803,9.999999999998899e-05,0.00675493109970204,neutral→bear,16,bull→neutral
LONG,1.4803,1.4808,0.0004999999999999449,0.03377693710733939,neutral→bull,8,bear→neutral
SHORT,1.4808,1.4807,9.999999999998899e-05,0.006753106428956577,neutral→bear,11,force
