side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.5034,1.5012,0.0021999999999999797,0.1463349740587987,neutral→bear,6,bull→neutral
LONG,1.5012,1.5013,9.999999999998899e-05,0.00666133759658866,neutral→bull,4,bear→neutral
SHORT,1.5013,1.5019,-0.0005999999999999339,-0.039965363351757405,neutral→bear,9,bull→neutral
LONG,1.5019,1.502,9.999999999998899e-05,0.006658232904986283,neutral→bull,5,bear→neutral
SHORT,1.502,1.5013,0.0006999999999999229,0.046604527296932284,neutral→bear,15,bull→neutral
LONG,1.5013,1.5014,9.999999999998899e-05,0.006660893891959567,neutral→bull,0,bear→neutral
SHORT,1.5014,1.5013,9.999999999998899e-05,0.0066604502464359255,neutral→bear,13,bull→neutral
LONG,1.5013,1.5008,-0.000500000000000167,-0.03330446945981263,neutral→bull,4,bear→neutral
SHORT,1.5008,1.5007,9.999999999998899e-05,0.006663113006395855,neutral→bear,9,bull→neutral
LONG,1.5007,1.4999,-0.0007999999999999119,-0.05330845605383567,neutral→bull,8,bear→neutral
SHORT,1.4999,1.4986,0.0013000000000000789,0.08667244482966058,neutral→bear,6,bull→neutral
LONG,1.4986,1.4987,9.999999999998899e-05,0.006672894701720873,neutral→bull,9,bear→neutral
SHORT,1.4987,1.4984,0.00029999999999996696,0.020017348368583904,neutral→bear,9,bull→neutral
LONG,1.4984,1.4982,-0.00019999999999997797,-0.013347570742123463,neutral→bull,11,bear→neutral
SHORT,1.4982,1.4967,0.0015000000000000568,0.1001201441730114,neutral→bear,26,bull→neutral
LONG,1.4967,1.4965,-0.00019999999999997797,-0.01336273134228489,neutral→bull,8,bear→neutral
SHORT,1.4965,1.4966,-9.999999999998899e-05,-0.006682258603407216,neutral→bear,21,bull→neutral
LONG,1.4966,1.4979,0.0013000000000000789,0.08686355739677128,neutral→bull,14,bear→neutral
SHORT,1.4979,1.4972,0.0006999999999999229,0.04673209159489438,neutral→bear,4,bull→neutral
LONG,1.4972,1.4972,0.0,0.0,neutral→bull,0,bear→neutral
SHORT,1.4972,1.4972,0.0,0.0,neutral→bear,1,force
