side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,1.4827,1.4825,-0.00019999999999997797,-0.013488905375327306,neutral→bull,40,bear→neutral
SHORT,1.4825,1.4817,0.0007999999999999119,0.05396290050589625,neutral→bear,12,bull→neutral
LONG,1.4817,1.4821,0.00039999999999995595,0.026996018087329147,neutral→bull,2,bear→neutral
SHORT,1.4821,1.4821,0.0,0.0,neutral→bear,0,bull→neutral
LONG,1.4821,1.4822,9.999999999998899e-05,0.006747183051075433,neutral→bull,11,bear→neutral
SHORT,1.4822,1.4821,9.999999999998899e-05,0.006746727836998312,neutral→bear,6,bull→neutral
LONG,1.4821,1.4826,0.0004999999999999449,0.03373591525537716,neutral→bull,0,bear→neutral
SHORT,1.4826,1.4819,0.0006999999999999229,0.04721435316335647,neutral→bear,8,bull→neutral
LONG,1.4819,1.4819,0.0,0.0,neutral→bull,12,bear→neutral
SHORT,1.4819,1.482,-9.999999999998899e-05,-0.006748093663539306,neutral→bear,0,bull→neutral
LONG,1.482,1.4821,9.999999999998899e-05,0.006747638326584952,neutral→bull,15,bear→neutral
SHORT,1.4821,1.4811,0.0009999999999998899,0.06747183051075432,neutral→bear,16,bull→neutral
LONG,1.4811,1.4806,-0.000500000000000167,-0.033758692863423596,neutral→bull,39,bear→neutral
SHORT,1.4806,1.4799,0.0006999999999999229,0.04727813048763494,neutral→bear,0,bull→neutral
LONG,1.4799,1.4802,0.00029999999999996696,0.020271639975671798,neutral→bull,22,bear→neutral
SHORT,1.4802,1.4791,0.0010999999999998789,0.07431428185379536,neutral→bear,6,bull→neutral
LONG,1.4791,1.4804,0.0012999999999998568,0.08789128524101526,neutral→bull,0,bear→neutral
SHORT,1.4804,1.4808,-0.00039999999999995595,-0.02701972439880816,neutral→bear,12,bull→neutral
LONG,1.4808,1.4812,0.000400000000000178,0.027012425715841306,neutral→bull,27,bear→neutral
SHORT,1.4812,1.4789,0.0022999999999999687,0.15527950310558794,neutral→bear,8,bull→neutral
LONG,1.4789,1.4767,-0.002200000000000202,-0.1487592129285416,neutral→bull,13,force
