side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,1.5013,1.5023,0.0009999999999998899,0.06660893891959567,neutral→bull,15,bear→neutral
SHORT,1.5023,1.5022,9.999999999998899e-05,0.006656460094521,neutral→bear,0,bull→neutral
LONG,1.5022,1.503,0.0007999999999999119,0.053255225669012904,neutral→bull,9,bear→neutral
SHORT,1.503,1.5028,0.00019999999999997797,0.013306719893544776,neutral→bear,10,bull→neutral
LONG,1.5028,1.5035,0.000700000000000145,0.046579717860004324,neutral→bull,4,bear→neutral
SHORT,1.5035,1.5029,0.000600000000000156,0.03990688393748958,neutral→bear,0,bull→neutral
LONG,1.5029,1.5033,0.000400000000000178,0.02661521059286566,neutral→bull,14,bear→neutral
SHORT,1.5033,1.5017,0.0016000000000000458,0.10643251513337629,neutral→bear,20,bull→neutral
LONG,1.5017,1.5005,-0.0012000000000000899,-0.0799094359725704,neutral→bull,11,bear→neutral
SHORT,1.5005,1.5001,0.00039999999999995595,0.026657780739750482,neutral→bear,20,bull→neutral
LONG,1.5001,1.5002,9.999999999998899e-05,0.006666222251849142,neutral→bull,5,bear→neutral
SHORT,1.5002,1.5003,-9.999999999998899e-05,-0.0066657778962797625,neutral→bear,24,bull→neutral
LONG,1.5003,1.5008,0.0004999999999999449,0.03332666799972971,neutral→bull,5,bear→neutral
SHORT,1.5008,1.5003,0.0004999999999999449,0.03331556503197928,neutral→bear,37,bull→neutral
LONG,1.5003,1.5008,0.0004999999999999449,0.03332666799972971,neutral→bull,13,bear→neutral
SHORT,1.5008,1.5007,9.999999999998899e-05,0.006663113006395855,neutral→bear,5,bull→neutral
LONG,1.5007,1.5008,9.999999999998899e-05,0.006663557006729459,neutral→bull,9,bear→neutral
SHORT,1.5008,1.5007,9.999999999998899e-05,0.006663113006395855,neutral→bear,19,bull→neutral
LONG,1.5007,1.502,0.0013000000000000789,0.08662624108749777,neutral→bull,6,bear→neutral
SHORT,1.502,1.5017,0.00029999999999996696,0.019973368841542407,neutral→bear,29,bull→neutral
LONG,1.5017,1.5023,0.0005999999999999339,0.03995471798627782,neutral→bull,11,bear→neutral
SHORT,1.5023,1.5022,9.999999999998899e-05,0.006656460094521,neutral→bear,8,bull→neutral
LONG,1.5022,1.502,-0.00019999999999997797,-0.013313806417253226,neutral→bull,15,bear→neutral
SHORT,1.502,1.5017,0.00029999999999996696,0.019973368841542407,neutral→bear,11,bull→neutral
LONG,1.5017,1.5017,0.0,0.0,neutral→bull,0,force
