side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.4783,1.4779,0.00039999999999995595,0.027058107285392406,neutral→bear,23,bull→neutral
LONG,1.4779,1.4782,0.00029999999999996696,0.02029907300899702,neutral→bull,5,bear→neutral
SHORT,1.4782,1.4783,-9.999999999998899e-05,-0.0067649844405350415,neutral→bear,31,bull→neutral
LONG,1.4783,1.4784,9.999999999998899e-05,0.006764526821348101,neutral→bull,24,bear→neutral
SHORT,1.4784,1.4783,9.999999999998899e-05,0.00676406926406852,neutral→bear,27,bull→neutral
LONG,1.4783,1.4786,0.00029999999999996696,0.02029358046404431,neutral→bull,24,bear→neutral
SHORT,1.4786,1.4783,0.00029999999999996696,0.020289463005543556,neutral→bear,0,bull→neutral
LONG,1.4783,1.4791,0.0008000000000001339,0.05411621457079984,neutral→bull,22,bear→neutral
SHORT,1.4791,1.4789,0.00019999999999997797,0.013521736190925424,neutral→bear,21,bull→neutral
LONG,1.4789,1.4798,0.0008999999999999009,0.06085604165257291,neutral→bull,0,bear→neutral
SHORT,1.4798,1.4798,0.0,0.0,neutral→bear,30,bull→neutral
LONG,1.4798,1.4799,9.999999999998899e-05,0.006757669955398634,neutral→bull,14,bear→neutral
SHORT,1.4799,1.4798,9.999999999998899e-05,0.006757213325223933,neutral→bear,3,bull→neutral
LONG,1.4798,1.4796,-0.00019999999999997797,-0.013515339910797269,neutral→bull,17,bear→neutral
SHORT,1.4796,1.4787,0.0009000000000001229,0.060827250608280814,neutral→bear,8,bull→neutral
LONG,1.4787,1.4786,-9.999999999998899e-05,-0.006762696963548319,neutral→bull,24,bear→neutral
SHORT,1.4786,1.4786,0.0,0.0,neutral→bear,8,bull→neutral
LONG,1.4786,1.4788,0.00019999999999997797,0.013526308670362369,neutral→bull,8,bear→neutral
SHORT,1.4788,1.4774,0.0013999999999998458,0.0946713551528162,neutral→bear,45,bull→neutral
LONG,1.4774,1.4777,0.00029999999999996696,0.020305942872611813,neutral→bull,17,bear→neutral
SHORT,1.4777,1.478,-0.00029999999999996696,-0.02030182039655999,neutral→bear,23,bull→neutral
LONG,1.478,1.4801,0.0020999999999999908,0.14208389715832143,neutral→bull,4,bear→neutral
SHORT,1.4801,1.48,9.999999999998899e-05,0.0067563002499823645,neutral→bear,12,bull→neutral
LONG,1.48,1.4803,0.00029999999999996696,0.020270270270268037,neutral→bull,8,bear→neutral
SHORT,1.4803,1.4802,9.999999999998899e-05,0.006755387421467878,neutral→bear,6,bull→neutral
LONG,1.4802,1.4801,-9.999999999998899e-05,-0.006755843804890487,neutral→bull,7,bear→neutral
SHORT,1.4801,1.48,9.999999999998899e-05,0.0067563002499823645,neutral→bear,25,force
