side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.4979,1.4979,0.0,0.0,neutral→bear,16,bull→neutral
LONG,1.4979,1.4982,0.00029999999999996696,0.020028039254954735,neutral→bull,8,bear→neutral
SHORT,1.4982,1.4982,0.0,0.0,neutral→bear,33,bull→neutral
LONG,1.4982,1.4985,0.00029999999999996696,0.02002402883459932,neutral→bull,5,bear→neutral
SHORT,1.4985,1.4997,-0.0012000000000000899,-0.08008008008008607,neutral→bear,17,bull→neutral
LONG,1.4997,1.4996,-9.999999999998899e-05,-0.006668000266719276,neutral→bull,40,bear→neutral
SHORT,1.4996,1.4995,9.999999999998899e-05,0.006668444918644237,neutral→bear,33,bull→neutral
LONG,1.4995,1.4998,0.00029999999999996696,0.020006668889627672,neutral→bull,10,bear→neutral
SHORT,1.4998,1.4997,9.999999999998899e-05,0.006667555674089145,neutral→bear,10,bull→neutral
LONG,1.4997,1.5003,0.0005999999999999339,0.04000800160031566,neutral→bull,15,bear→neutral
SHORT,1.5003,1.5005,-0.00019999999999997797,-0.013330667199891885,neutral→bear,10,bull→neutral
LONG,1.5005,1.5005,0.0,0.0,neutral→bull,3,bear→neutral
SHORT,1.5005,1.5001,0.00039999999999995595,0.026657780739750482,neutral→bear,17,bull→neutral
LONG,1.5001,1.4999,-0.00019999999999997797,-0.013332444503698283,neutral→bull,43,bear→neutral
SHORT,1.4999,1.499,0.0008999999999999009,0.06000400026667784,neutral→bear,12,bull→neutral
LONG,1.499,1.4993,0.00029999999999996696,0.020013342228149895,neutral→bull,0,bear→neutral
SHORT,1.4993,1.4993,0.0,0.0,neutral→bear,10,bull→neutral
LONG,1.4993,1.4998,0.0004999999999999449,0.033348896151533705,neutral→bull,13,bear→neutral
SHORT,1.4998,1.5,-0.00019999999999997797,-0.01333511134817829,neutral→bear,5,bull→neutral
LONG,1.5,1.5011,0.001100000000000101,0.07333333333334005,neutral→bull,9,bear→neutral
SHORT,1.5011,1.5001,0.001000000000000112,0.06661781360336498,neutral→bear,10,bull→neutral
LONG,1.5001,1.5002,9.999999999998899e-05,0.006666222251849142,neutral→bull,7,bear→neutral
SHORT,1.5002,1.5002,0.0,0.0,neutral→bear,12,bull→neutral
LONG,1.5002,1.4997,-0.0004999999999999449,-0.03332888948139881,neutral→bull,1,bear→neutral
SHORT,1.4997,1.4981,0.0016000000000000458,0.10668800426752321,neutral→bear,14,bull→neutral
LONG,1.4981,1.4992,0.001100000000000101,0.07342634003071229,neutral→bull,10,bear→neutral
SHORT,1.4992,1.499,0.00019999999999997797,0.013340448239059362,neutral→bear,0,force
