side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,1.5102,1.5104,0.00019999999999997797,0.01324327903588783,neutral→bull,14,bear→neutral
SHORT,1.5104,1.5101,0.00029999999999996696,0.019862288135591034,neutral→bear,14,bull→neutral
LONG,1.5101,1.5099,-0.00019999999999997797,-0.013244156016156413,neutral→bull,9,bear→neutral
SHORT,1.5099,1.5087,0.0012000000000000899,0.07947546195112855,neutral→bear,30,bull→neutral
LONG,1.5087,1.5088,9.999999999998899e-05,0.006628222973420096,neutral→bull,9,bear→neutral
SHORT,1.5088,1.5072,0.0015999999999998238,0.10604453870624495,neutral→bear,12,bull→neutral
LONG,1.5072,1.507,-0.00020000000000020002,-0.013269639065830681,neutral→bull,5,bear→neutral
SHORT,1.507,1.506,0.0009999999999998899,0.0663570006635627,neutral→bear,14,bull→neutral
LONG,1.506,1.5061,9.999999999998899e-05,0.006640106241699136,neutral→bull,14,bear→neutral
SHORT,1.5061,1.5058,0.00029999999999996696,0.019918996082595244,neutral→bear,24,bull→neutral
LONG,1.5058,1.5047,-0.001100000000000101,-0.07305086996945816,neutral→bull,12,bear→neutral
SHORT,1.5047,1.5042,0.0004999999999999449,0.03322921512593507,neutral→bear,32,bull→neutral
LONG,1.5042,1.5043,9.999999999998899e-05,0.0066480521207278945,neutral→bull,15,bear→neutral
SHORT,1.5043,1.5044,-9.999999999998899e-05,-0.006647610184138069,neutral→bear,6,bull→neutral
LONG,1.5044,1.5049,0.0004999999999999449,0.03323584153150392,neutral→bull,9,bear→neutral
SHORT,1.5049,1.5041,0.0007999999999999119,0.05315967838393992,neutral→bear,13,bull→neutral
LONG,1.5041,1.504,-9.999999999998899e-05,-0.006648494116081975,neutral→bull,0,bear→neutral
SHORT,1.504,1.5033,0.0006999999999999229,0.04654255319148424,neutral→bear,19,bull→neutral
LONG,1.5033,1.5038,0.0004999999999999449,0.033260160979175474,neutral→bull,13,bear→neutral
SHORT,1.5038,1.504,-0.00019999999999997797,-0.013299640909693973,neutral→bear,22,bull→neutral
LONG,1.504,1.5043,0.00029999999999996696,0.019946808510636103,neutral→bull,8,bear→neutral
SHORT,1.5043,1.5052,-0.0009000000000001229,-0.05982849165725739,neutral→bear,25,bull→neutral
LONG,1.5052,1.5059,0.0006999999999999229,0.04650544778102065,neutral→bull,11,bear→neutral
SHORT,1.5059,1.5056,0.00029999999999996696,0.01992164154326097,neutral→bear,0,bull→neutral
LONG,1.5056,1.5054,-0.00019999999999997797,-0.013283740701380045,neutral→bull,25,bear→neutral
SHORT,1.5054,1.5054,0.0,0.0,neutral→bear,0,force
