side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.5088,1.5084,0.00039999999999995595,0.026511134676561236,neutral→bear,26,bull→neutral
LONG,1.5084,1.5085,9.999999999998899e-05,0.006629541235745756,neutral→bull,8,bear→neutral
SHORT,1.5085,1.5066,0.0019000000000000128,0.1259529333775282,neutral→bear,21,bull→neutral
LONG,1.5066,1.5067,9.999999999998899e-05,0.006637461834593721,neutral→bull,30,bear→neutral
SHORT,1.5067,1.5062,0.0004999999999999449,0.03318510652418829,neutral→bear,1,bull→neutral
LONG,1.5062,1.5067,0.0004999999999999449,0.03319612269286582,neutral→bull,14,bear→neutral
SHORT,1.5067,1.5061,0.0005999999999999339,0.039822127829025944,neutral→bear,11,bull→neutral
LONG,1.5061,1.5062,9.999999999998899e-05,0.006639665360865081,neutral→bull,0,bear→neutral
SHORT,1.5062,1.5057,0.0004999999999999449,0.03319612269286582,neutral→bear,14,bull→neutral
LONG,1.5057,1.5048,-0.0009000000000001229,-0.05977286312015161,neutral→bull,0,bear→neutral
SHORT,1.5048,1.5047,9.999999999998899e-05,0.006645401382242756,neutral→bear,19,bull→neutral
LONG,1.5047,1.5048,9.999999999998899e-05,0.006645843025187013,neutral→bull,26,bear→neutral
SHORT,1.5048,1.5047,9.999999999998899e-05,0.006645401382242756,neutral→bear,11,bull→neutral
LONG,1.5047,1.5065,0.0018000000000000238,0.119625174453381,neutral→bull,13,bear→neutral
SHORT,1.5065,1.5063,0.00019999999999997797,0.013275804845667307,neutral→bear,14,bull→neutral
LONG,1.5063,1.5062,-9.999999999998899e-05,-0.006638783774811723,neutral→bull,34,bear→neutral
SHORT,1.5062,1.5063,-9.999999999998899e-05,-0.006639224538573163,neutral→bear,5,bull→neutral
LONG,1.5063,1.5066,0.00029999999999996696,0.01991635132443517,neutral→bull,5,bear→neutral
SHORT,1.5066,1.5066,0.0,0.0,neutral→bear,19,bull→neutral
LONG,1.5066,1.5065,-9.999999999998899e-05,-0.006637461834593721,neutral→bull,2,bear→neutral
SHORT,1.5065,1.5071,-0.000600000000000156,-0.03982741453701666,neutral→bear,32,bull→neutral
LONG,1.5071,1.5073,0.00019999999999997797,0.013270519540838563,neutral→bull,12,bear→neutral
SHORT,1.5073,1.5072,9.999999999998899e-05,0.00663437935381072,neutral→bear,6,bull→neutral
LONG,1.5072,1.5079,0.0006999999999999229,0.04644373673035582,neutral→bull,1,force
