side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,1.4878,1.488,-0.00019999999999997797,-0.013442667025136305,neutral→bear,4,bull→neutral
LONG,1.488,1.4888,0.0007999999999999119,0.053763440860209136,neutral→bull,14,bear→neutral
SHORT,1.4888,1.4889,-9.999999999998899e-05,-0.006716818914561324,neutral→bear,9,bull→neutral
LONG,1.4889,1.4889,0.0,0.0,neutral→bull,15,bear→neutral
SHORT,1.4889,1.4883,0.0005999999999999339,0.04029820672979609,neutral→bear,27,bull→neutral
LONG,1.4883,1.4884,9.999999999998899e-05,0.006719075455216622,neutral→bull,0,bear→neutral
SHORT,1.4884,1.488,0.00039999999999995595,0.02687449610319511,neutral→bear,8,bull→neutral
LONG,1.488,1.4876,-0.00039999999999995595,-0.026881720430104568,neutral→bull,11,bear→neutral
SHORT,1.4876,1.4865,0.001100000000000101,0.07394460876580404,neutral→bear,20,bull→neutral
LONG,1.4865,1.4861,-0.00039999999999995595,-0.02690884628321264,neutral→bull,14,bear→neutral
SHORT,1.4861,1.4845,0.0016000000000000458,0.10766435636902266,neutral→bear,7,bull→neutral
LONG,1.4845,1.4862,0.0017000000000000348,0.11451667228023138,neutral→bull,23,bear→neutral
SHORT,1.4862,1.4863,-9.999999999998899e-05,-0.006728569506122257,neutral→bear,34,bull→neutral
LONG,1.4863,1.4866,0.00029999999999996696,0.020184350400320728,neutral→bull,4,bear→neutral
SHORT,1.4866,1.4865,9.999999999998899e-05,0.006726759047490178,neutral→bear,16,bull→neutral
LONG,1.4865,1.4864,-9.999999999998899e-05,-0.00672721157080316,neutral→bull,0,bear→neutral
SHORT,1.4864,1.4862,0.00019999999999997797,0.013455328310009283,neutral→bear,14,bull→neutral
LONG,1.4862,1.4875,0.0013000000000000789,0.08747140357960428,neutral→bull,12,bear→neutral
SHORT,1.4875,1.4873,0.00019999999999997797,0.013445378151259022,neutral→bear,22,bull→neutral
LONG,1.4873,1.488,0.0006999999999999229,0.047065151617018956,neutral→bull,28,bear→neutral
SHORT,1.488,1.4879,9.999999999998899e-05,0.006720430107526142,neutral→bear,19,bull→neutral
LONG,1.4879,1.4886,0.0006999999999999229,0.047046172457821285,neutral→bull,18,bear→neutral
SHORT,1.4886,1.4886,0.0,0.0,neutral→bear,11,bull→neutral
LONG,1.4886,1.4888,0.00019999999999997797,0.013435442697835415,neutral→bull,16,force
