"symbol","trade_id","price","quantity","buyer_order_id","seller_order_id","is_buyer_market_maker","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
"XRPUSDT",1.204559443E9,2.2686,2.4,,,true,0.0024835707650561634,0.500620892372119,0.500620892372119,,1.0,1.0,,0.004967141530112327,"2025-07-06T17:29:55.972000Z"
"XRPUSDT",1.204559444E9,2.2686,2.4,,,true,0.0070245989181115,0.5012417828293724,0.708862927305368,-7.786333319074747E-6,1.0,1.0,,0.009934283060224654,"2025-07-06T17:29:55.972000Z"
"XRPUSDT",1.204559445E9,2.2686,3.0,,,true,0.012905012247809947,0.5018626694569183,0.8692516419215278,-2.1134170346825267E-5,1.0,1.0000000000000002,-0.021498026266903208,0.014901424709770753,"2025-07-06T17:29:55.972000Z"
"XRPUSDT",1.204559446E9,2.2686,3.0,,,true,0.019868566210024637,0.5024835503399621,1.0049671007023173,-4.115557233873822E-5,1.0,0.9999999999999998,-0.03224676832335439,0.019868566512339043,"2025-07-06T17:29:55.972000Z"
"XRPUSDT",1.204559447E9,2.2686,65.5,,,true,0.027767165638500537,0.5031044235637796,1.124975690957084,-6.785013889102079E-5,1.0,0.9999999999999999,-0.04299519697136657,0.024835708537344927,"2025-07-06T17:29:55.972000Z"
"XRPUSDT",1.204559448E9,2.2686,3.0,,,true,0.036500887591956854,0.5037252872137418,1.2338699244368256,-1.0121734691163946E-4,1.271,0.9999999999999999,-0.05374321402557865,0.0298028511055617,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559449E9,2.2686,3.0,,,true,0.04599637643700075,0.5043461393753373,1.3343744600282768,-1.4125655517196187E-4,1.271,0.9999999999999997,-0.06449072860988773,0.03476999411715008,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.20455945E9,2.2686,3.0,,,true,0.056196795560052096,0.5049669781341966,1.428262299109564,-1.8796699065825028E-4,1.271,0.9999999999999987,-0.07523762783773154,0.03973713766196238,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559451E9,2.2686,3.0,,,true,0.06705641788460132,0.5055878015761154,1.5167634065351416,-2.4134776442943072E-4,1.271,0.999999999999998,-0.08598382433207148,0.044704281827842,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559452E9,2.2686,2.4,,,true,0.07853741494291533,0.5062086077870784,1.600772174655841,-3.0139786318656803E-4,1.271,0.9999999999999964,-0.09672921709978037,0.049671426701620607,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559453E9,2.2686,3.0,,,true,0.09060781323475516,0.5068293948532829,1.6809629397471462,-3.6811615104343127E-4,1.271,0.9999999999999941,-0.10747370795719043,0.054638572369570294,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559454E9,2.2686,2.4,,,true,0.10324012265289859,0.5074501608611622,1.7578589280073007,-4.4150136956134785E-4,1.271,0.9999999999999912,-0.11821719872938825,0.05960571891762894,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559455E9,2.2686,2.7,,,true,0.11641037682321136,0.5080709038974094,1.8318757041231473,-5.215521377877748E-4,1.271,0.9999999999999875,-0.12895959125114442,0.06457286643152062,"2025-07-06T17:29:57.243000Z"
"XRPUSDT",1.204559456E9,2.2686,2.4,,,true,0.1300974386864146,0.5086916220490008,1.903349776752513,-6.082669522985875E-4,0.011,0.9999999999999826,-0.13970078736782066,0.0695400061432085,"2025-07-06T17:29:57.254000Z"
"XRPUSDT",1.204559457E9,2.2686,3.0,,,true,0.14428246786454185,0.5093123134032194,1.972558118995588,-7.01643354845966E-4,0.011,0.9999999999999827,-0.15043934785418592,0.07450714611531035,"2025-07-06T17:29:57.254000Z"
"XRPUSDT",1.204559458E9,2.2686,3.0,,,true,0.15894857239538873,0.5099329760476791,2.039731915044379,-8.016809300957017E-4,0.011,0.9999999999999832,-0.16117866306714843,0.07947428630158251,"2025-07-06T17:29:57.254000Z"
"XRPUSDT",1.204559459E9,2.2686,3.0,,,true,0.17408046041798272,0.5105536080703473,2.105066464193677,-9.083772295919021E-4,0.011,0.9999999999999841,-0.17191555639923953,0.08444142666683542,"2025-07-06T17:29:57.254000Z"
"XRPUSDT",1.20455946E9,2.2686,3.0,,,true,0.18966421217051416,0.5111742075595694,2.168728501538396,-0.0010217302493462396,0.079,0.9999999999999853,-0.18265084281074806,0.08940856801476706,"2025-07-06T17:29:57.333000Z"
"XRPUSDT",1.204559461E9,2.2686,3.0,,,true,0.20568708796714846,0.5117947726040915,2.2308617041754633,-0.0011417379896130645,0.079,0.9999999999999862,-0.19338462797120642,0.09437570955288022,"2025-07-06T17:29:57.333000Z"
