side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,3.1916,3.1913,0.000300000000000189,0.009399674144635575,neutral→bear,4,bull→neutral
SHORT,3.1912,3.1913,-0.00010000000000021103,-0.0031336174479885638,neutral→bear,1,neutral→bull
LONG,3.1913,3.1912,-0.00010000000000021103,-0.0031335192554824377,neutral→bull,0,bear→neutral
LONG,3.1913,3.1912,-0.00010000000000021103,-0.0031335192554824377,neutral→bull,1,bear→neutral
SHORT,3.1911,3.1912,-9.999999999976694e-05,-0.0031337156466349205,neutral→bear,0,neutral→bull
LONG,3.1912,3.1922,0.001000000000000334,0.03133617447982997,neutral→bull,9,neutral→bear
SHORT,3.1922,3.1923,-9.999999999976694e-05,-0.0031326357997546184,neutral→bear,0,bull→neutral
SHORT,3.1922,3.1923,-9.999999999976694e-05,-0.0031326357997546184,neutral→bear,8,neutral→bull
LONG,3.1923,3.1922,-9.999999999976694e-05,-0.0031325376687581664,neutral→bull,0,neutral→bear
SHORT,3.1922,3.1923,-9.999999999976694e-05,-0.0031326357997546184,neutral→bear,0,bull→neutral
LONG,3.1924,3.1926,0.00019999999999997797,0.006264879087832915,neutral→bull,12,neutral→bear
SHORT,3.1926,3.1927,-9.999999999976694e-05,-0.003132243312653228,neutral→bear,1,bull→neutral
SHORT,3.1926,3.1924,0.00019999999999997797,0.0062644866253203655,neutral→bear,15,neutral→bull
LONG,3.1924,3.1923,-0.00010000000000021103,-0.0031324395439234127,neutral→bull,0,bear→neutral
LONG,3.1924,3.1907,-0.0017000000000000348,-0.05325147224658673,neutral→bull,5,neutral→bear
SHORT,3.1907,3.1909,-0.00019999999999997797,-0.006268217005672047,neutral→bear,6,bull→neutral
SHORT,3.1908,3.1909,-0.00010000000000021103,-0.003134010279560331,neutral→bear,1,bull→neutral
SHORT,3.1908,3.1901,0.0006999999999997009,0.021938071956866645,neutral→bear,1,neutral→bull
LONG,3.1901,3.19,-0.00010000000000021103,-0.003134697971857027,neutral→bull,0,neutral→bear
SHORT,3.19,3.1901,-0.00010000000000021103,-0.00313479623825113,neutral→bear,0,bull→neutral
SHORT,3.19,3.1898,0.00019999999999997797,0.0062695924764883375,neutral→bear,16,neutral→bull
LONG,3.1898,3.1898,0.0,0.0,neutral→bull,38,neutral→bear
SHORT,3.1898,3.1899,-0.00010000000000021103,-0.0031349927895232,neutral→bear,0,neutral→bull
LONG,3.1899,3.1898,-0.00010000000000021103,-0.003134894510806327,neutral→bull,1,neutral→bear
SHORT,3.1898,3.1892,0.0005999999999999339,0.018809956737097434,neutral→bear,14,neutral→bull
LONG,3.1892,3.1889,-0.000300000000000189,-0.009406747773742287,neutral→bull,0,bear→neutral
SHORT,3.1888,3.1882,0.0005999999999999339,0.01881585549422773,neutral→bear,12,neutral→bull
LONG,3.1882,3.1885,0.0002999999999997449,0.009409698262334386,neutral→bull,13,neutral→bear
SHORT,3.1885,3.1888,-0.000300000000000189,-0.00940881292144234,neutral→bear,2,neutral→bull
LONG,3.1888,3.1893,0.0004999999999997229,0.015679879578516145,neutral→bull,10,neutral→bear
SHORT,3.1893,3.1894,-0.00010000000000021103,-0.0031354842755529754,neutral→bear,0,bull→neutral
SHORT,3.1893,3.1894,-0.00010000000000021103,-0.0031354842755529754,neutral→bear,0,bull→neutral
SHORT,3.1893,3.1894,-0.00010000000000021103,-0.0031354842755529754,neutral→bear,7,bull→neutral
SHORT,3.1893,3.1894,-0.00010000000000021103,-0.0031354842755529754,neutral→bear,3,bull→neutral
SHORT,3.1893,3.1897,-0.00040000000000040004,-0.012541937102197975,neutral→bear,1,bull→neutral
SHORT,3.1896,3.1897,-0.00010000000000021103,-0.0031351893654442886,neutral→bear,2,bull→neutral
SHORT,3.1896,3.1897,-0.00010000000000021103,-0.0031351893654442886,neutral→bear,0,bull→neutral
SHORT,3.1896,3.1897,-0.00010000000000021103,-0.0031351893654442886,neutral→bear,0,bull→neutral
SHORT,3.1896,3.1897,-0.00010000000000021103,-0.0031351893654442886,neutral→bear,0,bull→neutral
SHORT,3.1896,3.1904,-0.0007999999999999119,-0.025081514923498617,neutral→bear,1,neutral→bull
LONG,3.1904,3.1903,-9.999999999976694e-05,-0.003134403209621582,neutral→bull,0,bear→neutral
LONG,3.1904,3.1903,-9.999999999976694e-05,-0.003134403209621582,neutral→bull,6,neutral→bear
SHORT,3.1903,3.1904,-9.999999999976694e-05,-0.003134501457535873,neutral→bear,13,bull→neutral
SHORT,3.1903,3.1904,-9.999999999976694e-05,-0.003134501457535873,neutral→bear,0,neutral→bull
LONG,3.1904,3.1903,-9.999999999976694e-05,-0.003134403209621582,neutral→bull,7,bear→neutral
