side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,2.2685,2.2677,0.0007999999999999119,0.035265594004845136,neutral→bear,8,neutral→bull
LONG,2.2677,2.2682,0.000500000000000167,0.02204877188341346,neutral→bull,2,neutral→bear
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,1,bull→neutral
SHORT,2.2682,2.2682,0.0,0.0,neutral→bear,20,neutral→bull
LONG,2.2682,2.2681,-0.00010000000000021103,-0.004408782294339609,neutral→bull,2,bear→neutral
SHORT,2.268,2.268,0.0,0.0,neutral→bear,9,neutral→bull
LONG,2.268,2.268,0.0,0.0,neutral→bull,7,neutral→bear
SHORT,2.268,2.2683,-0.000300000000000189,-0.013227513227521564,neutral→bear,0,bull→neutral
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,2,bull→neutral
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,2,bull→neutral
LONG,2.2684,2.2683,-0.00010000000000021103,-0.004408393581388248,neutral→bull,7,bear→neutral
LONG,2.2684,2.2683,-0.00010000000000021103,-0.004408393581388248,neutral→bull,0,bear→neutral
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,1,bull→neutral
SHORT,2.2682,2.2673,0.0009000000000001229,0.03967904064897817,neutral→bear,9,bull→neutral
LONG,2.2674,2.2677,0.000300000000000189,0.013231013495642102,neutral→bull,6,bear→neutral
LONG,2.2678,2.2678,0.0,0.0,neutral→bull,9,neutral→bear
SHORT,2.2678,2.2675,0.0002999999999997449,0.013228679777746931,neutral→bear,0,bull→neutral
LONG,2.2676,2.2679,0.000300000000000189,0.013229846533788545,neutral→bull,0,bear→neutral
SHORT,2.2678,2.2679,-0.00010000000000021103,-0.0044095599259286996,neutral→bear,1,bull→neutral
LONG,2.268,2.2679,-9.999999999976694e-05,-0.0044091710758274675,neutral→bull,8,bear→neutral
LONG,2.268,2.2679,-9.999999999976694e-05,-0.0044091710758274675,neutral→bull,0,neutral→bear
SHORT,2.2679,2.2679,0.0,0.0,neutral→bear,10,neutral→bull
LONG,2.2679,2.2674,-0.000500000000000167,-0.022046827461535648,neutral→bull,3,bear→neutral
LONG,2.2675,2.2673,-0.00019999999999997797,-0.008820286659315456,neutral→bull,0,bear→neutral
LONG,2.2674,2.2673,-9.999999999976694e-05,-0.004410337831867644,neutral→bull,2,neutral→bear
SHORT,2.2673,2.2674,-9.999999999976694e-05,-0.004410532351244517,neutral→bear,0,bull→neutral
LONG,2.2675,2.2676,9.999999999976694e-05,0.004410143329647936,neutral→bull,26,bear→neutral
LONG,2.2677,2.2676,-0.00010000000000021103,-0.004409754376690525,neutral→bull,27,bear→neutral
SHORT,2.2675,2.2675,0.0,0.0,neutral→bear,7,neutral→bull
LONG,2.2675,2.2679,0.00039999999999995595,0.017640573318630913,neutral→bull,1,bear→neutral
SHORT,2.2678,2.267,0.0007999999999999119,0.03527647940735126,neutral→bear,9,neutral→bull
LONG,2.267,2.2669,-9.999999999976694e-05,-0.004411116012340845,neutral→bull,0,bear→neutral
LONG,2.267,2.2669,-9.999999999976694e-05,-0.004411116012340845,neutral→bull,1,bear→neutral
LONG,2.267,2.2673,0.000300000000000189,0.013233348037061712,neutral→bull,0,bear→neutral
LONG,2.2674,2.2669,-0.0004999999999997229,-0.02205168915937739,neutral→bull,1,bear→neutral
SHORT,2.2668,2.2666,0.00019999999999997797,0.008823010411151314,neutral→bear,7,neutral→bull
LONG,2.2666,2.2665,-9.999999999976694e-05,-0.0044118944674740555,neutral→bull,2,bear→neutral
SHORT,2.2664,2.2664,0.0,0.0,neutral→bear,7,neutral→bull
LONG,2.2664,2.2667,0.000300000000000189,0.01323685139429002,neutral→bull,3,bear→neutral
LONG,2.2668,2.2667,-9.999999999976694e-05,-0.004411505205565861,neutral→bull,1,bear→neutral
SHORT,2.2666,2.2666,0.0,0.0,neutral→bear,13,neutral→bull
LONG,2.2666,2.2666,0.0,0.0,neutral→bull,3,neutral→bear
SHORT,2.2666,2.2663,0.0002999999999997449,0.013235683402441759,neutral→bear,19,neutral→bull
LONG,2.2663,2.2662,-0.00010000000000021103,-0.004412478489176677,neutral→bull,3,bear→neutral
LONG,2.2663,2.2664,9.999999999976694e-05,0.004412478489157081,neutral→bull,4,bear→neutral
SHORT,2.2663,2.266,0.000300000000000189,0.013237435467510435,neutral→bear,9,neutral→bull
LONG,2.266,2.2659,-0.00010000000000021103,-0.004413062665499163,neutral→bull,0,bear→neutral
SHORT,2.2658,2.2658,0.0,0.0,neutral→bear,9,neutral→bull
LONG,2.2658,2.2657,-0.00010000000000021103,-0.004413452202321963,neutral→bull,2,bear→neutral
SHORT,2.2656,2.2656,0.0,0.0,neutral→bear,13,neutral→bull
LONG,2.2656,2.2655,-0.00010000000000021103,-0.004413841807918919,neutral→bull,0,bear→neutral
SHORT,2.2654,2.2651,0.000300000000000189,0.013242694446905139,neutral→bear,39,bull→neutral
LONG,2.2652,2.2653,9.999999999976694e-05,0.004414621225488563,neutral→bull,1,bear→neutral
SHORT,2.2652,2.2653,-9.999999999976694e-05,-0.004414621225488563,neutral→bear,0,bull→neutral
SHORT,2.2652,2.2653,-9.999999999976694e-05,-0.004414621225488563,neutral→bear,10,neutral→bull
LONG,2.2653,2.2652,-9.999999999976694e-05,-0.004414426345286141,neutral→bull,8,bear→neutral
LONG,2.2653,2.2655,0.00019999999999997797,0.008828852690591886,neutral→bull,9,neutral→bear
SHORT,2.2655,2.2656,-0.00010000000000021103,-0.004414036636513398,neutral→bear,1,bull→neutral
LONG,2.2657,2.2657,0.0,0.0,neutral→bull,8,neutral→bear
SHORT,2.2657,2.2658,-0.00010000000000021103,-0.004413646996522533,neutral→bear,1,bull→neutral
SHORT,2.2657,2.2658,-0.00010000000000021103,-0.004413646996522533,neutral→bear,0,bull→neutral
SHORT,2.2657,2.2657,0.0,0.0,neutral→bear,1,force
