side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
SHORT,2.3464,2.3465,-9.999999999976694e-05,-0.0042618479372556655,neutral→bear,1,bull→neutral
SHORT,2.3464,2.3459,0.000500000000000167,0.021309239686335107,neutral→bear,15,bull→neutral
LONG,2.346,2.3463,0.0002999999999997449,0.012787723785155367,neutral→bull,9,bear→neutral
LONG,2.3464,2.3463,-0.00010000000000021103,-0.004261847937274592,neutral→bull,0,bear→neutral
LONG,2.3464,2.3463,-0.00010000000000021103,-0.004261847937274592,neutral→bull,6,bear→neutral
SHORT,2.3462,2.3456,0.0005999999999999339,0.025573267411130078,neutral→bear,17,neutral→bull
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,neutral→bull,1,bear→neutral
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,neutral→bull,1,neutral→bear
SHORT,2.3455,2.3448,0.0006999999999997009,0.029844382860784516,neutral→bear,34,bull→neutral
LONG,2.3449,2.3452,0.000300000000000189,0.012793722546811763,neutral→bull,6,bear→neutral
LONG,2.3453,2.3452,-9.999999999976694e-05,-0.004263846842611476,neutral→bull,0,bear→neutral
LONG,2.3453,2.3452,-9.999999999976694e-05,-0.004263846842611476,neutral→bull,1,neutral→bear
SHORT,2.3452,2.3447,0.000500000000000167,0.021320143271369902,neutral→bear,2,bull→neutral
SHORT,2.3446,2.3447,-0.00010000000000021103,-0.004265119849876783,neutral→bear,7,neutral→bull
LONG,2.3447,2.3443,-0.00039999999999995595,-0.017059751780609714,neutral→bull,8,neutral→bear
SHORT,2.3443,2.3444,-9.999999999976694e-05,-0.004265665657115853,neutral→bear,3,bull→neutral
SHORT,2.3443,2.3446,-0.0002999999999997449,-0.012796996971366503,neutral→bear,16,bull→neutral
SHORT,2.3445,2.3446,-9.999999999976694e-05,-0.004265301770090294,neutral→bear,11,bull→neutral
SHORT,2.3445,2.3438,0.000700000000000145,0.029857112390707825,neutral→bear,2,bull→neutral
LONG,2.3439,2.3441,0.00019999999999997797,0.008532787234949357,neutral→bull,26,neutral→bear
SHORT,2.3441,2.3442,-9.999999999976694e-05,-0.004266029606235525,neutral→bear,11,bull→neutral
SHORT,2.3441,2.3442,-9.999999999976694e-05,-0.004266029606235525,neutral→bear,2,bull→neutral
SHORT,2.3441,2.3442,-9.999999999976694e-05,-0.004266029606235525,neutral→bear,1,bull→neutral
SHORT,2.3441,2.3454,-0.0013000000000000789,-0.05545838488119444,neutral→bear,11,bull→neutral
SHORT,2.3453,2.3454,-0.00010000000000021103,-0.004263846842630412,neutral→bear,5,bull→neutral
SHORT,2.3453,2.3454,-0.00010000000000021103,-0.004263846842630412,neutral→bear,8,neutral→bull
LONG,2.3454,2.3448,-0.0005999999999999339,-0.025581990278840876,neutral→bull,0,bear→neutral
SHORT,2.3447,2.3447,0.0,0.0,neutral→bear,15,neutral→bull
LONG,2.3447,2.3448,0.00010000000000021103,0.004264937945161898,neutral→bull,1,neutral→bear
SHORT,2.3448,2.3449,-9.999999999976694e-05,-0.00426475605594366,neutral→bear,2,bull→neutral
SHORT,2.3448,2.3449,-9.999999999976694e-05,-0.00426475605594366,neutral→bear,6,bull→neutral
SHORT,2.3448,2.3449,-9.999999999976694e-05,-0.00426475605594366,neutral→bear,0,bull→neutral
SHORT,2.3448,2.3449,-9.999999999976694e-05,-0.00426475605594366,neutral→bear,3,bull→neutral
LONG,2.345,2.3452,0.00019999999999997797,0.008528784648186693,neutral→bull,11,neutral→bear
SHORT,2.3452,2.3455,-0.0002999999999997449,-0.012792085962806793,neutral→bear,19,neutral→bull
LONG,2.3455,2.3454,-9.999999999976694e-05,-0.004263483265818245,neutral→bull,9,bear→neutral
LONG,2.3455,2.3459,0.00039999999999995595,0.01705393306331085,neutral→bull,10,neutral→bear
SHORT,2.3459,2.3462,-0.000300000000000189,-0.01278826889467535,neutral→bear,1,bull→neutral
SHORT,2.3461,2.3462,-0.00010000000000021103,-0.004262392907387198,neutral→bear,8,bull→neutral
SHORT,2.3461,2.3462,-0.00010000000000021103,-0.004262392907387198,neutral→bear,2,bull→neutral
SHORT,2.3461,2.3462,-0.00010000000000021103,-0.004262392907387198,neutral→bear,0,bull→neutral
SHORT,2.3461,2.3462,-0.00010000000000021103,-0.004262392907387198,neutral→bear,0,bull→neutral
SHORT,2.3461,2.3462,-0.00010000000000021103,-0.004262392907387198,neutral→bear,3,bull→neutral
SHORT,2.3461,2.3466,-0.000500000000000167,-0.02131196453689813,neutral→bear,0,bull→neutral
SHORT,2.3465,2.3466,-0.00010000000000021103,-0.004261666311536801,neutral→bear,1,bull→neutral
SHORT,2.3465,2.3466,-0.00010000000000021103,-0.004261666311536801,neutral→bear,0,bull→neutral
SHORT,2.3465,2.3466,-0.00010000000000021103,-0.004261666311536801,neutral→bear,1,bull→neutral
SHORT,2.3465,2.3466,-0.00010000000000021103,-0.004261666311536801,neutral→bear,1,bull→neutral
SHORT,2.3465,2.3466,-0.00010000000000021103,-0.004261666311536801,neutral→bear,1,bull→neutral
SHORT,2.3465,2.3467,-0.00019999999999997797,-0.008523332623054677,neutral→bear,4,bull→neutral
