side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,2.3463,2.3467,0.00039999999999995595,0.017048118313939223,neutral→bull,10,neutral→bear
SHORT,2.3467,2.3468,-0.00010000000000021103,-0.004261303106498957,neutral→bear,0,bull→neutral
SHORT,2.3467,2.3468,-0.00010000000000021103,-0.004261303106498957,neutral→bear,7,neutral→bull
LONG,2.3468,2.3462,-0.0005999999999999339,-0.02556672916311292,neutral→bull,21,neutral→bear
SHORT,2.3462,2.3463,-9.999999999976694e-05,-0.004262211235178883,neutral→bear,1,bull→neutral
SHORT,2.3462,2.3462,0.0,0.0,neutral→bear,15,neutral→bull
LONG,2.3462,2.3468,0.0005999999999999339,0.025573267411130078,neutral→bull,9,neutral→bear
SHORT,2.3468,2.347,-0.00019999999999997797,-0.008522243054370972,neutral→bear,2,bull→neutral
LONG,2.3471,2.3472,9.999999999976694e-05,0.004260576882099907,neutral→bull,11,bear→neutral
SHORT,2.3471,2.347,0.00010000000000021103,0.004260576882118828,neutral→bear,1,bull→neutral
SHORT,2.3469,2.347,-9.999999999976694e-05,-0.0042609399633459855,neutral→bear,5,neutral→bull
LONG,2.347,2.3469,-9.999999999976694e-05,-0.00426075841498794,neutral→bull,0,neutral→bear
SHORT,2.3469,2.3463,0.000600000000000378,0.0255656397801516,neutral→bear,9,neutral→bull
LONG,2.3463,2.3461,-0.00019999999999997797,-0.008524059156969611,neutral→bull,7,bear→neutral
LONG,2.3462,2.3461,-0.00010000000000021103,-0.00426221123519781,neutral→bull,2,bear→neutral
LONG,2.3462,2.3458,-0.00039999999999995595,-0.017048844940753385,neutral→bull,3,neutral→bear
SHORT,2.3458,2.3459,-9.999999999976694e-05,-0.0042629380168712995,neutral→bear,0,bull→neutral
SHORT,2.3458,2.3459,-9.999999999976694e-05,-0.0042629380168712995,neutral→bear,0,neutral→bull
LONG,2.3459,2.3459,0.0,0.0,neutral→bull,20,neutral→bear
SHORT,2.3459,2.3451,0.0007999999999999119,0.03410205038577569,neutral→bear,14,neutral→bull
LONG,2.3451,2.3454,0.000300000000000189,0.012792631444296149,neutral→bull,11,neutral→bear
SHORT,2.3454,2.3452,0.00019999999999997797,0.008527330092946959,neutral→bear,18,bull→neutral
SHORT,2.3451,2.3451,0.0,0.0,neutral→bear,16,neutral→bull
LONG,2.3451,2.345,-9.999999999976694e-05,-0.004264210481419425,neutral→bull,0,bear→neutral
LONG,2.3451,2.345,-9.999999999976694e-05,-0.004264210481419425,neutral→bull,1,bear→neutral
LONG,2.3451,2.345,-9.999999999976694e-05,-0.004264210481419425,neutral→bull,1,bear→neutral
LONG,2.3451,2.3449,-0.00019999999999997797,-0.008528420962857788,neutral→bull,0,bear→neutral
LONG,2.345,2.346,0.0009999999999998899,0.04264392324093347,neutral→bull,14,neutral→bear
SHORT,2.346,2.3451,0.0009000000000001229,0.03836317135550396,neutral→bear,9,bull→neutral
LONG,2.3452,2.3461,0.0008999999999996788,0.03837625788843931,neutral→bull,1,bear→neutral
SHORT,2.346,2.3456,0.00039999999999995595,0.017050298380219774,neutral→bear,13,neutral→bull
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,neutral→bull,1,bear→neutral
LONG,2.3456,2.3455,-0.00010000000000021103,-0.0042633015006911254,neutral→bull,1,neutral→bear
SHORT,2.3455,2.3459,-0.00039999999999995595,-0.01705393306331085,neutral→bear,14,neutral→bull
LONG,2.3459,2.3458,-9.999999999976694e-05,-0.004262756298212496,neutral→bull,10,neutral→bear
SHORT,2.3458,2.3459,-9.999999999976694e-05,-0.0042629380168712995,neutral→bear,2,bull→neutral
SHORT,2.3458,2.345,0.0007999999999999119,0.03410350413504612,neutral→bear,11,bull→neutral
SHORT,2.3449,2.345,-0.00010000000000021103,-0.0042645741822769,neutral→bear,0,bull→neutral
SHORT,2.3449,2.345,-0.00010000000000021103,-0.0042645741822769,neutral→bear,0,bull→neutral
SHORT,2.3449,2.3439,0.0009999999999998899,0.04264574182267431,neutral→bear,16,neutral→bull
LONG,2.3439,2.3438,-0.00010000000000021103,-0.004266393617484152,neutral→bull,0,neutral→bear
SHORT,2.3438,2.3439,-0.00010000000000021103,-0.004266575646395215,neutral→bear,0,bull→neutral
