side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,2.2693,2.2693,0.0,0.0,neutral→bull,0,bear→neutral
LONG,2.2694,2.2693,-0.00010000000000021103,-0.004406451044338196,neutral→bull,1,bear→neutral
LONG,2.2694,2.2693,-0.00010000000000021103,-0.004406451044338196,neutral→bull,0,bear→neutral
SHORT,2.2692,2.2691,0.00010000000000021103,0.004406839414781026,neutral→bear,6,bull→neutral
SHORT,2.269,2.2685,0.000500000000000167,0.022036139268407532,neutral→bear,9,neutral→bull
LONG,2.2685,2.2685,0.0,0.0,neutral→bull,18,neutral→bear
SHORT,2.2685,2.2686,-0.00010000000000021103,-0.00440819925061543,neutral→bear,1,bull→neutral
SHORT,2.2685,2.2683,0.00019999999999997797,0.008816398501211284,neutral→bear,6,neutral→bull
LONG,2.2683,2.2682,-9.999999999976694e-05,-0.004408587929275975,neutral→bull,0,bear→neutral
LONG,2.2683,2.2678,-0.000500000000000167,-0.02204293964643861,neutral→bull,7,neutral→bear
SHORT,2.2678,2.2679,-0.00010000000000021103,-0.0044095599259286996,neutral→bear,0,bull→neutral
SHORT,2.2678,2.2676,0.00019999999999997797,0.008819119851837816,neutral→bear,9,neutral→bull
LONG,2.2676,2.2681,0.000500000000000167,0.022049744222974378,neutral→bull,7,bear→neutral
LONG,2.2682,2.2687,0.0004999999999997229,0.02204391147163931,neutral→bull,2,bear→neutral
SHORT,2.2686,2.2684,0.00019999999999997797,0.008816009873930088,neutral→bear,5,neutral→bull
LONG,2.2684,2.2694,0.0009999999999998899,0.0440839358137846,neutral→bull,19,neutral→bear
SHORT,2.2694,2.2691,0.000300000000000189,0.013219353132995021,neutral→bear,6,neutral→bull
LONG,2.2691,2.2694,0.000300000000000189,0.013221100877008023,neutral→bull,1,bear→neutral
LONG,2.2695,2.2698,0.000300000000000189,0.013218770654337474,neutral→bull,22,bear→neutral
SHORT,2.2697,2.2691,0.0005999999999999339,0.026435211701984138,neutral→bear,15,neutral→bull
LONG,2.2691,2.2708,0.0017000000000000348,0.07491957163633312,neutral→bull,9,neutral→bear
SHORT,2.2708,2.2709,-0.00010000000000021103,-0.004403734366752291,neutral→bear,3,bull→neutral
SHORT,2.2708,2.2709,-0.00010000000000021103,-0.004403734366752291,neutral→bear,3,bull→neutral
SHORT,2.2708,2.2709,-0.00010000000000021103,-0.004403734366752291,neutral→bear,1,neutral→bull
LONG,2.2709,2.2714,0.0004999999999997229,0.0220177022325828,neutral→bull,28,bear→neutral
SHORT,2.2713,2.2713,0.0,0.0,neutral→bear,13,neutral→bull
LONG,2.2713,2.2716,0.0002999999999997449,0.01320829480912891,neutral→bull,5,neutral→bear
SHORT,2.2716,2.2717,-0.00010000000000021103,-0.004402183483016862,neutral→bear,1,bull→neutral
LONG,2.2718,2.2718,0.0,0.0,neutral→bull,6,neutral→bear
SHORT,2.2718,2.2718,0.0,0.0,neutral→bear,2,bull→neutral
SHORT,2.2717,2.2718,-9.999999999976694e-05,-0.0044019896993338446,neutral→bear,5,bull→neutral
LONG,2.2719,2.2718,-0.00010000000000021103,-0.004401602183203971,neutral→bull,12,bear→neutral
SHORT,2.2717,2.2717,0.0,0.0,neutral→bear,12,neutral→bull
LONG,2.2717,2.2716,-0.00010000000000021103,-0.004401989699353392,neutral→bull,2,bear→neutral
LONG,2.2717,2.2717,0.0,0.0,neutral→bull,8,bear→neutral
SHORT,2.2716,2.2709,0.0006999999999997009,0.030815284381039837,neutral→bear,1,neutral→bull
LONG,2.2709,2.2716,0.0006999999999997009,0.030824783125619835,neutral→bull,18,bear→neutral
SHORT,2.2715,2.2711,0.00039999999999995595,0.017609509134930926,neutral→bear,4,neutral→bull
LONG,2.2711,2.2695,-0.0016000000000002679,-0.07045044251685385,neutral→bull,4,neutral→bear
SHORT,2.2695,2.2694,9.999999999976694e-05,0.0044062568847661136,neutral→bear,9,bull→neutral
SHORT,2.2693,2.2693,0.0,0.0,neutral→bear,17,neutral→bull
LONG,2.2693,2.2688,-0.0004999999999997229,-0.02203322610495408,neutral→bull,0,force
