side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,2.2676,2.2675,-9.999999999976694e-05,-0.004409948844583125,neutral→bull,1,bear→neutral
LONG,2.2676,2.2677,0.00010000000000021103,0.004409948844602709,neutral→bull,2,bear→neutral
LONG,2.2678,2.2677,-9.999999999976694e-05,-0.004409559925909116,neutral→bull,0,bear→neutral
LONG,2.2678,2.268,0.00019999999999997797,0.008819119851837816,neutral→bull,6,neutral→bear
SHORT,2.268,2.2681,-0.00010000000000021103,-0.004409171075847048,neutral→bear,0,bull→neutral
LONG,2.2682,2.2683,9.999999999976694e-05,0.004408782294320031,neutral→bull,3,neutral→bear
SHORT,2.2683,2.2684,-0.00010000000000021103,-0.004408587929295553,neutral→bear,1,bull→neutral
LONG,2.2685,2.2688,0.000300000000000189,0.013224597751826715,neutral→bull,11,bear→neutral
LONG,2.2689,2.2688,-9.999999999976694e-05,-0.004407422098804132,neutral→bull,1,bear→neutral
SHORT,2.2687,2.2687,0.0,0.0,neutral→bear,23,neutral→bull
LONG,2.2687,2.2675,-0.0011999999999998678,-0.05289372768545281,neutral→bull,1,bear→neutral
SHORT,2.2674,2.2675,-0.00010000000000021103,-0.004410337831887229,neutral→bear,3,bull→neutral
SHORT,2.2674,2.2667,0.0006999999999997009,0.030872364823132263,neutral→bear,9,bull→neutral
SHORT,2.2666,2.2651,0.0015000000000000568,0.06617841701226757,neutral→bear,17,neutral→bull
LONG,2.2651,2.265,-9.999999999976694e-05,-0.004414816122898192,neutral→bull,1,bear→neutral
LONG,2.2651,2.2655,0.00039999999999995595,0.01765926449163198,neutral→bull,6,neutral→bear
SHORT,2.2655,2.2656,-0.00010000000000021103,-0.004414036636513398,neutral→bear,0,bull→neutral
SHORT,2.2655,2.2656,-0.00010000000000021103,-0.004414036636513398,neutral→bear,0,bull→neutral
LONG,2.2657,2.2658,0.00010000000000021103,0.004413646996522533,neutral→bull,24,neutral→bear
SHORT,2.2658,2.2659,-9.999999999976694e-05,-0.004413452202302363,neutral→bear,0,bull→neutral
SHORT,2.2658,2.2656,0.00019999999999997797,0.008826904404624325,neutral→bear,22,neutral→bull
LONG,2.2656,2.2659,0.0002999999999997449,0.013241525423717555,neutral→bull,3,bear→neutral
LONG,2.266,2.2662,0.00019999999999997797,0.008826125330978728,neutral→bull,6,neutral→bear
SHORT,2.2662,2.2663,-0.00010000000000021103,-0.004412673197432311,neutral→bear,0,bull→neutral
SHORT,2.2662,2.2663,-0.00010000000000021103,-0.004412673197432311,neutral→bear,0,bull→neutral
SHORT,2.2662,2.2663,-0.00010000000000021103,-0.004412673197432311,neutral→bear,3,bull→neutral
SHORT,2.2662,2.2663,-0.00010000000000021103,-0.004412673197432311,neutral→bear,1,bull→neutral
SHORT,2.2662,2.2667,-0.000500000000000167,-0.022063365987122364,neutral→bear,3,neutral→bull
LONG,2.2667,2.2662,-0.000500000000000167,-0.022058499139725896,neutral→bull,1,bear→neutral
LONG,2.2663,2.2662,-0.00010000000000021103,-0.004412478489176677,neutral→bull,6,bear→neutral
LONG,2.2663,2.267,0.0006999999999997009,0.030887349424158356,neutral→bull,14,neutral→bear
SHORT,2.267,2.2671,-0.00010000000000021103,-0.0044111160123604335,neutral→bear,2,bull→neutral
LONG,2.2672,2.2679,0.000700000000000145,0.030875088214544148,neutral→bull,7,neutral→bear
SHORT,2.2679,2.268,-9.999999999976694e-05,-0.004409365492295381,neutral→bear,0,bull→neutral
SHORT,2.2679,2.268,-9.999999999976694e-05,-0.004409365492295381,neutral→bear,0,bull→neutral
LONG,2.2681,2.2682,0.00010000000000021103,0.004408976676522685,neutral→bull,7,bear→neutral
LONG,2.2683,2.2682,-9.999999999976694e-05,-0.004408587929275975,neutral→bull,11,neutral→bear
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,3,bull→neutral
SHORT,2.2682,2.2683,-9.999999999976694e-05,-0.004408782294320031,neutral→bear,0,neutral→bull
LONG,2.2683,2.2685,0.00019999999999997797,0.008817175858571528,neutral→bull,7,neutral→bear
SHORT,2.2685,2.2686,-0.00010000000000021103,-0.00440819925061543,neutral→bear,1,bull→neutral
LONG,2.2687,2.2689,0.00019999999999997797,0.008815621280908802,neutral→bull,8,neutral→bear
SHORT,2.2689,2.2688,9.999999999976694e-05,0.004407422098804132,neutral→bear,28,bull→neutral
LONG,2.2689,2.2688,-9.999999999976694e-05,-0.004407422098804132,neutral→bull,48,neutral→bear
SHORT,2.2688,2.2689,-9.999999999976694e-05,-0.004407616361061659,neutral→bear,3,bull→neutral
SHORT,2.2688,2.2689,-9.999999999976694e-05,-0.004407616361061659,neutral→bear,4,bull→neutral
SHORT,2.2688,2.2689,-9.999999999976694e-05,-0.004407616361061659,neutral→bear,4,bull→neutral
SHORT,2.2688,2.2689,-9.999999999976694e-05,-0.004407616361061659,neutral→bear,0,bull→neutral
SHORT,2.2688,2.2686,0.00019999999999997797,0.008815232722142893,neutral→bear,1,bull→neutral
SHORT,2.2685,2.2686,-0.00010000000000021103,-0.00440819925061543,neutral→bear,8,neutral→bull
LONG,2.2686,2.2691,0.0004999999999997229,0.02204002468481543,neutral→bull,4,bear→neutral
LONG,2.2692,2.2691,-0.00010000000000021103,-0.004406839414781026,neutral→bull,5,bear→neutral
LONG,2.2692,2.2691,-0.00010000000000021103,-0.004406839414781026,neutral→bull,0,force
