side,entry,exit,pnl,pnl_pct,entry_transition,nn_count,close_reason
LONG,2.3158,2.3157,-9.999999999976694e-05,-0.004318162190161799,neutral→bull,1,bear→neutral
SHORT,2.3156,2.3149,0.0006999999999997009,0.030229746070120096,neutral→bear,4,bull→neutral
LONG,2.315,2.3151,0.00010000000000021103,0.004319654427654904,neutral→bull,19,bear→neutral
SHORT,2.315,2.3151,-0.00010000000000021103,-0.004319654427654904,neutral→bear,9,bull→neutral
SHORT,2.315,2.3143,0.000700000000000145,0.030237580993526778,neutral→bear,2,neutral→bull
LONG,2.3143,2.3149,0.000600000000000378,0.025925765890350345,neutral→bull,0,bear→neutral
LONG,2.315,2.3151,0.00010000000000021103,0.004319654427654904,neutral→bull,4,bear→neutral
SHORT,2.315,2.3141,0.0009000000000001229,0.0388768898488174,neutral→bear,33,bull→neutral
LONG,2.3142,2.3143,9.999999999976694e-05,0.004321147696818207,neutral→bull,9,bear→neutral
LONG,2.3144,2.3144,0.0,0.0,neutral→bull,10,neutral→bear
SHORT,2.3144,2.3138,0.0005999999999999339,0.025924645696505957,neutral→bear,15,neutral→bull
LONG,2.3138,2.3137,-0.00010000000000021103,-0.004321894718653774,neutral→bull,0,bear→neutral
SHORT,2.3136,2.3137,-9.999999999976694e-05,-0.004322268326407631,neutral→bear,6,neutral→bull
LONG,2.3137,2.3136,-9.999999999976694e-05,-0.00432208151444729,neutral→bull,6,bear→neutral
LONG,2.3137,2.3144,0.000700000000000145,0.030254570601207804,neutral→bull,3,bear→neutral
LONG,2.3145,2.3144,-9.999999999976694e-05,-0.004320587599903519,neutral→bull,5,neutral→bear
SHORT,2.3144,2.3148,-0.00039999999999995595,-0.017283097131003972,neutral→bear,11,bull→neutral
SHORT,2.3147,2.3143,0.00040000000000040004,0.017280857130530954,neutral→bear,11,bull→neutral
SHORT,2.3142,2.3143,-9.999999999976694e-05,-0.004321147696818207,neutral→bear,1,bull→neutral
SHORT,2.3142,2.3137,0.000500000000000167,0.021605738484148602,neutral→bear,6,bull→neutral
LONG,2.3138,2.314,0.00019999999999997797,0.008643789437288356,neutral→bull,5,neutral→bear
SHORT,2.314,2.3141,-9.999999999976694e-05,-0.004321521175443688,neutral→bear,0,bull→neutral
SHORT,2.314,2.3141,-9.999999999976694e-05,-0.004321521175443688,neutral→bear,7,neutral→bull
LONG,2.3141,2.3139,-0.00019999999999997797,-0.008642668856141825,neutral→bull,2,neutral→bear
SHORT,2.3139,2.3139,0.0,0.0,neutral→bear,11,neutral→bull
LONG,2.3139,2.3138,-9.999999999976694e-05,-0.004321707938967412,neutral→bull,0,bear→neutral
LONG,2.3139,2.315,0.001100000000000101,0.04753878732875669,neutral→bull,1,neutral→bear
SHORT,2.315,2.3143,0.000700000000000145,0.030237580993526778,neutral→bear,13,bull→neutral
LONG,2.3144,2.3151,0.000700000000000145,0.030245419979266545,neutral→bull,2,neutral→bear
SHORT,2.3151,2.3148,0.000300000000000189,0.01295840352469392,neutral→bear,9,neutral→bull
LONG,2.3148,2.3148,0.0,0.0,neutral→bull,2,bear→neutral
SHORT,2.3147,2.3144,0.000300000000000189,0.012960642847893418,neutral→bear,0,neutral→bull
LONG,2.3144,2.3145,9.999999999976694e-05,0.004320774282741399,neutral→bull,1,bear→neutral
SHORT,2.3144,2.3145,-9.999999999976694e-05,-0.004320774282741399,neutral→bear,7,bull→neutral
LONG,2.3146,2.3146,0.0,0.0,neutral→bull,8,bear→neutral
LONG,2.3147,2.3149,0.00019999999999997797,0.008640428565255884,neutral→bull,2,bear→neutral
LONG,2.315,2.3142,-0.0007999999999999119,-0.0345572354211625,neutral→bull,13,bear→neutral
SHORT,2.3141,2.3138,0.0002999999999997449,0.012964003284203144,neutral→bear,4,bull→neutral
LONG,2.3139,2.314,0.00010000000000021103,0.004321707938986604,neutral→bull,12,bear→neutral
SHORT,2.3139,2.3138,9.999999999976694e-05,0.004321707938967412,neutral→bear,7,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,2,bull→neutral
SHORT,2.3137,2.3138,-0.00010000000000021103,-0.0043220815144664835,neutral→bear,2,neutral→bull
LONG,2.3138,2.3137,-0.00010000000000021103,-0.004321894718653774,neutral→bull,1,bear→neutral
LONG,2.3138,2.3137,-0.00010000000000021103,-0.004321894718653774,neutral→bull,1,bear→neutral
LONG,2.3138,2.3139,9.999999999976694e-05,0.004321894718634581,neutral→bull,0,bear→neutral
LONG,2.314,2.3139,-0.00010000000000021103,-0.004321521175462879,neutral→bull,0,bear→neutral
LONG,2.314,2.3142,0.00019999999999997797,0.008643042350906568,neutral→bull,3,bear→neutral
LONG,2.3143,2.3142,-9.999999999976694e-05,-0.004320960981712266,neutral→bull,0,bear→neutral
SHORT,2.3141,2.3136,0.0004999999999997229,0.02160667214034497,neutral→bear,9,bull→neutral
LONG,2.3137,2.314,0.000300000000000189,0.01296624454338026,neutral→bull,1,neutral→bear
SHORT,2.314,2.3136,0.00039999999999995595,0.017286084701813136,neutral→bear,7,neutral→bull
LONG,2.3136,2.3135,-0.00010000000000021103,-0.0043222683264268254,neutral→bull,0,force
