side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
LONG,2.2704,2.2703,-9.999999999976694e-05,-0.0044045102184534415,neutral→bull,neutral→bear
SHORT,2.2703,2.2704,-9.999999999976694e-05,-0.004404704224101085,neutral→bear,neutral→bull
LONG,2.2704,2.2703,-9.999999999976694e-05,-0.0044045102184534415,neutral→bull,neutral→bear
SHORT,2.2703,2.2704,-9.999999999976694e-05,-0.004404704224101085,neutral→bear,neutral→bull
LONG,2.2704,2.2703,-9.999999999976694e-05,-0.0044045102184534415,neutral→bull,neutral→bear
SHORT,2.2703,2.2708,-0.0004999999999997229,-0.022023521120544547,neutral→bear,neutral→bull
LONG,2.2708,2.2709,0.00010000000000021103,0.004403734366752291,neutral→bull,neutral→bear
SHORT,2.2709,2.2718,-0.0008999999999996788,-0.03963186401865687,neutral→bear,neutral→bull
LONG,2.2718,2.2732,0.00140000000000029,0.06162514305838058,neutral→bull,neutral→bear
SHORT,2.2732,2.2732,0.0,0.0,neutral→bear,neutral→bull
LONG,2.2732,2.2732,0.0,0.0,neutral→bull,bear→neutral
SHORT,2.2731,2.2723,0.0007999999999999119,0.03519422814658009,neutral→bear,neutral→bull
LONG,2.2723,2.2727,0.00039999999999995595,0.01760330942216943,neutral→bull,neutral→bear
SHORT,2.2727,2.2725,0.00019999999999997797,0.008800105601266246,neutral→bear,neutral→bull
LONG,2.2725,2.2724,-9.999999999976694e-05,-0.0044004400439941445,neutral→bull,neutral→bear
SHORT,2.2724,2.2722,0.00019999999999997797,0.00880126738250211,neutral→bear,neutral→bull
LONG,2.2722,2.2719,-0.000300000000000189,-0.013203063110649985,neutral→bull,neutral→bear
SHORT,2.2719,2.272,-9.999999999976694e-05,-0.004401602183184425,neutral→bear,neutral→bull
LONG,2.272,2.2723,0.000300000000000189,0.013204225352120996,neutral→bull,neutral→bear
SHORT,2.2723,2.2724,-0.00010000000000021103,-0.004400827355552129,neutral→bear,neutral→bull
LONG,2.2724,2.2727,0.0002999999999997449,0.013201901073743394,neutral→bull,neutral→bear
SHORT,2.2727,2.2731,-0.00039999999999995595,-0.017600211202532492,neutral→bear,neutral→bull
LONG,2.2731,2.273,-9.999999999976694e-05,-0.004399278518312742,neutral→bull,neutral→bear
SHORT,2.273,2.2731,-9.999999999976694e-05,-0.004399472063342144,neutral→bear,neutral→bull
LONG,2.2731,2.273,-9.999999999976694e-05,-0.004399278518312742,neutral→bull,neutral→bear
SHORT,2.273,2.273,0.0,0.0,neutral→bear,neutral→bull
LONG,2.273,2.2731,9.999999999976694e-05,0.004399472063342144,neutral→bull,neutral→bear
SHORT,2.2731,2.2732,-0.00010000000000021103,-0.0043992785183322785,neutral→bear,neutral→bull
LONG,2.2732,2.2732,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.2732,2.2732,0.0,0.0,neutral→bear,neutral→bull
LONG,2.2732,2.2733,9.999999999976694e-05,0.00439908499031176,neutral→bull,neutral→bear
SHORT,2.2733,2.2733,0.0,0.0,neutral→bear,neutral→bull
LONG,2.2733,2.2741,0.0007999999999999119,0.03519113183477376,neutral→bull,neutral→bear
SHORT,2.2741,2.2731,0.0009999999999998899,0.04397344004220966,neutral→bear,neutral→bull
LONG,2.2731,2.273,-9.999999999976694e-05,-0.004399278518312742,neutral→bull,neutral→bear
SHORT,2.273,2.2714,0.0016000000000002679,0.07039155301365015,neutral→bear,neutral→bull
LONG,2.2714,2.2713,-9.999999999976694e-05,-0.00440257110151303,neutral→bull,neutral→bear
SHORT,2.2713,2.271,0.000300000000000189,0.01320829480914846,neutral→bear,force
