side,entry,exit,pnl,pnl_pct,entry_transition,close_reason
SHORT,2.2834,2.2833,9.999999999976694e-05,0.004379434177094112,neutral→bear,neutral→bull
LONG,2.2833,2.2837,0.00039999999999995595,0.017518503919763322,neutral→bull,neutral→bear
SHORT,2.2837,2.2835,0.00019999999999997797,0.008757717738756315,neutral→bear,neutral→bull
LONG,2.2835,2.2845,0.0009999999999998899,0.043792423910658636,neutral→bull,neutral→bear
SHORT,2.2845,2.2846,-0.00010000000000021103,-0.0043773254541567535,neutral→bear,neutral→bull
LONG,2.2846,2.2845,-0.00010000000000021103,-0.004377133852762454,neutral→bull,neutral→bear
SHORT,2.2845,2.2846,-0.00010000000000021103,-0.0043773254541567535,neutral→bear,neutral→bull
LONG,2.2846,2.286,0.0013999999999998458,0.06127987393853829,neutral→bull,bear→neutral
LONG,2.2861,2.2861,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.2861,2.2864,-0.000300000000000189,-0.01312278552995009,neutral→bear,neutral→bull
LONG,2.2864,2.2863,-9.999999999976694e-05,-0.004373687893621718,neutral→bull,neutral→bear
SHORT,2.2863,2.2864,-9.999999999976694e-05,-0.004373879193446483,neutral→bear,neutral→bull
LONG,2.2864,2.2863,-9.999999999976694e-05,-0.004373687893621718,neutral→bull,neutral→bear
SHORT,2.2863,2.2864,-9.999999999976694e-05,-0.004373879193446483,neutral→bear,neutral→bull
LONG,2.2864,2.2863,-9.999999999976694e-05,-0.004373687893621718,neutral→bull,neutral→bear
SHORT,2.2863,2.2859,0.00040000000000040004,0.017495516773844203,neutral→bear,neutral→bull
LONG,2.2859,2.2867,0.000800000000000356,0.03499715648105149,neutral→bull,neutral→bear
SHORT,2.2867,2.2878,-0.0010999999999996568,-0.04810425503999898,neutral→bear,neutral→bull
LONG,2.2878,2.2881,0.000300000000000189,0.013113034356158276,neutral→bull,neutral→bear
SHORT,2.2881,2.2878,0.000300000000000189,0.01311131506490927,neutral→bear,neutral→bull
LONG,2.2878,2.2877,-9.999999999976694e-05,-0.004371011452039817,neutral→bull,neutral→bear
SHORT,2.2877,2.2878,-9.999999999976694e-05,-0.004371202517802463,neutral→bear,neutral→bull
LONG,2.2878,2.288,0.00019999999999997797,0.008742022904099046,neutral→bull,neutral→bear
SHORT,2.288,2.2878,0.00019999999999997797,0.008741258741257779,neutral→bear,neutral→bull
LONG,2.2878,2.2871,-0.0006999999999997009,-0.030597080164336956,neutral→bull,neutral→bear
SHORT,2.2871,2.2865,0.0005999999999999339,0.026234095579552006,neutral→bear,neutral→bull
LONG,2.2865,2.2868,0.0002999999999997449,0.013120489831609222,neutral→bull,neutral→bear
SHORT,2.2868,2.2869,-0.00010000000000021103,-0.004372922861649949,neutral→bear,neutral→bull
LONG,2.2869,2.2871,0.00019999999999997797,0.008745463290916872,neutral→bull,bear→neutral
LONG,2.2872,2.2871,-9.999999999976694e-05,-0.004372158097226607,neutral→bull,neutral→bear
SHORT,2.2871,2.2872,-9.999999999976694e-05,-0.004372349263248958,neutral→bear,neutral→bull
LONG,2.2872,2.2875,0.000300000000000189,0.013116474291718652,neutral→bull,neutral→bear
SHORT,2.2875,2.2874,0.00010000000000021103,0.004371584699462777,neutral→bear,neutral→bull
LONG,2.2874,2.2874,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.2874,2.2876,-0.00019999999999997797,-0.008743551630671417,neutral→bear,neutral→bull
LONG,2.2876,2.2875,-9.999999999976694e-05,-0.004371393600269582,neutral→bull,neutral→bear
SHORT,2.2875,2.2873,0.00019999999999997797,0.008743169398906141,neutral→bear,neutral→bull
LONG,2.2873,2.2872,-0.00010000000000021103,-0.0043719669479391,neutral→bull,neutral→bear
SHORT,2.2872,2.2866,0.0005999999999999339,0.02623294858341789,neutral→bear,neutral→bull
LONG,2.2866,2.2868,0.00019999999999997797,0.008746610688357297,neutral→bull,neutral→bear
SHORT,2.2868,2.2865,0.0002999999999997449,0.013118768584911006,neutral→bear,neutral→bull
LONG,2.2865,2.2864,-0.00010000000000021103,-0.004373496610549356,neutral→bull,neutral→bear
SHORT,2.2864,2.2865,-0.00010000000000021103,-0.0043736878936411405,neutral→bear,neutral→bull
LONG,2.2865,2.2864,-0.00010000000000021103,-0.004373496610549356,neutral→bull,neutral→bear
SHORT,2.2864,2.2865,-0.00010000000000021103,-0.0043736878936411405,neutral→bear,neutral→bull
LONG,2.2865,2.2868,0.0002999999999997449,0.013120489831609222,neutral→bull,neutral→bear
SHORT,2.2868,2.2869,-0.00010000000000021103,-0.004372922861649949,neutral→bear,neutral→bull
LONG,2.2869,2.2868,-0.00010000000000021103,-0.004372731645468146,neutral→bull,neutral→bear
SHORT,2.2868,2.2865,0.0002999999999997449,0.013118768584911006,neutral→bear,bull→neutral
SHORT,2.2864,2.2871,-0.000700000000000145,-0.03061581525542971,neutral→bear,neutral→bull
LONG,2.2871,2.2877,0.0005999999999999339,0.026234095579552006,neutral→bull,neutral→bear
SHORT,2.2877,2.2876,0.00010000000000021103,0.004371202517821875,neutral→bear,neutral→bull
LONG,2.2876,2.2875,-9.999999999976694e-05,-0.004371393600269582,neutral→bull,neutral→bear
SHORT,2.2875,2.2876,-9.999999999976694e-05,-0.004371584699443363,neutral→bear,neutral→bull
LONG,2.2876,2.2876,0.0,0.0,neutral→bull,neutral→bear
SHORT,2.2876,2.2876,0.0,0.0,neutral→bear,neutral→bull
LONG,2.2876,2.2875,-9.999999999976694e-05,-0.004371393600269582,neutral→bull,neutral→bear
SHORT,2.2875,2.2876,-9.999999999976694e-05,-0.004371584699443363,neutral→bear,neutral→bull
LONG,2.2876,2.2872,-0.00039999999999995595,-0.01748557440111715,neutral→bull,neutral→bear
SHORT,2.2872,2.2873,-0.00010000000000021103,-0.004372158097246023,neutral→bear,neutral→bull
LONG,2.2873,2.2869,-0.00039999999999995595,-0.017487867791717567,neutral→bull,neutral→bear
SHORT,2.2869,2.287,-9.999999999976694e-05,-0.004372731645448727,neutral→bear,neutral→bull
LONG,2.287,2.2864,-0.0005999999999999339,-0.026235242675991862,neutral→bull,neutral→bear
